Bdl;Km;+m;Kmti;+mti;spm;UNE;spår;Pl/Str;objnr;Rälmodell;Räl vikt(kg/m);Rällängd(m);Skarvtyp;Inläggn.år räl;Tillv.år räl;Rev.klass räl;Tillverkare räl;Stålsort räl;Sliper typ;Sliperavstånd(mm);Inläggn.år sliper;Tillverkningsår;Tillverkare sliper;Slipermatta;Befästning typ;Klämma;Isolator;Mellanlägg;Ballast typ;Tillverkare;Inl/ren.år ballast;Tjocklek(cm från suk);Besiktningsklass;Bantyp;Stråk;Besiktningsklass bana;Spår Huvud/Sido;Infrastrukturägare;Infrastrukturförvaltare;Underhållsdistrikt;UH.kontraktsområde Bas;UH.entreprenör Bas;Status järnvägsnät;Funktionella system;Anläggningsregion;Rälmodell_Räl vikt(kg/m)_Sliper typ_Befästning typ
113;1345;523;1346;138;614;E;1;Håk;684;SJ;50;L;L;1984;1983;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;eSVART;SVART;G;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1346;192;1346;394;202;E;1;Håk;685;SJ;50;L;L;1983;1983;Ny;DOMN;R320Cr;B;600;1983;0;?;-;P-Ec;?;?;?;M1;?;1983;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra,[Saknas];SJ_50_B_P-Ec
113;1346;394;1356;797;10401;E;;Håk-Har;9849;SJ;50;L;L;1983;1983;Ny;DOMN;R320Cr;B;600;1983;0;?;-;P-Ec;?;?;?;M1;?;1983;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1356;797;1357;132;334;E;3;Har;9850;BV;50;L;L;2016;0;?;?;?;B;600;1983;0;?;-;P-Ec;eSVART;SVART;G;M1;?;1983;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_B_P-Ec
113;1357;177;1358;52;875;E;3;Har;687;SJ;50;L;L;1984;1984;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;?;?;?;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1358;97;1358;447;350;E;3;Har;689;SJ;50;L;L;1984;1983;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;?;?;?;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1358;447;1370;8;11564;E;;Har-Fjå;9851;SJ;50;L;L;1984;1983;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;?;?;?;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1370;8;1370;400;392;E;2;Fjå;9852;SJ;50;L;L;1984;1983;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;?;?;?;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1370;445;1371;64;620;E;2;Fjå;690;SJ;50;L;L;1984;1983;Ny;DOMN;R320Cr;B;600;1984;0;?;-;P-Ec;?;?;?;M1;?;1984;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1371;109;1371;486;377;E;2;Fjå;691;SJ;50;L;L;1985;1984;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;?;?;?;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1371;486;1379;793;8311;E;;Fjå-Lab;12219;SJ;50;L;L;1985;1985;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;?;?;?;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1379;793;1380;144;353;E;3;Lab;9854;E1;60;L;L;2019;2019;Ny;DO;R400HT;B;600;2019;2019;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;?;2020;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B_P-Fc
113;1380;198;1381;321;1124;E;3;Lab;692;E1;60;L;L;2019;2019;Ny;DO;R400HT;B;600;2019;2019;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;?;2020;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B_P-Fc
113;1381;375;1381;726;351;E;3;Lab;31135;SJ;50;L;L;1985;1985;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;eSVART;SVART;P5;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1381;726;1390;682;8953;E;;Lab-Gy;12220;SJ;50;L;L;1985;1985;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;?;?;?;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1390;682;1391;67;384;E;1;Gy;9856;SJ;50;L;L;1985;1985;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;?;?;?;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1391;111;1391;726;614;E;1;Gy;694;SJ;50;L;L;1985;1985;Ny;DOMN;R320Cr;B;600;1985;0;?;-;P-Ec;eSVART;SVART;e10;M1;?;1985;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1391;772;1392;163;397;E;1;Gy;695;SJ;50;L;L;1986;1985;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;eSVART;VIOLET;G5;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1392;163;1398;371;6208;E;;Gy-Kx;9857;SJ;50;L;L;1986;1985;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;eSVART;SVART;e10;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1398;371;1398;775;404;E;2;Kx;9858;SJ;50;L;L;1986;1985;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;eSVART;SVART;P5;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1398;820;1399;438;617;E;2;Kx;696;SJ;50;L;L;1986;1986;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;?;?;?;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1399;483;1399;875;392;E;2;Kx;9877;SJ;50;L;L;1986;1986;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;eSVART;VIOLET;G5;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1399;875;1404;289;4416;E;;Kx-Rsi;9878;SJ;50;L;L;1986;1986;Ny;DOMN;R320Cr;B;600;1986;0;?;-;P-Ec;?;?;?;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
113;1404;289;1404;588;299;E;1;Rsi;697;SJ;50;L;L;1986;1986;Ny;DOMN;R320Cr;B;600;1986;0;ABET;-;-;eSVART;SVART;-;M1;?;1986;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_-
113;1404;642;1405;707;1064;E1;3;Rsi;17999;SJ;50;L;L;0;0;Ny;?;?;H;500;2006;0;ABET;-;Hey;HB;-;Hey;M1;KGS;2006;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_H_Hey
113;1404;642;1405;567;925;E;1;Rsi;24297;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;0;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1405;622;1405;815;193;E;1;Rsi;25373;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1405;815;1406;515;700;E;;Rsi-Kia;25374;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1406;515;1406;682;167;E;2;Kia;25090;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1406;737;1406;758;21;E;2;Kia;28881;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1406;812;1407;773;961;E;2;Kia;25078;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1407;828;1407;936;108;E;2;Kia;29076;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1407;990;1408;284;294;E;2;Kia;25836;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
113;1408;284;1414;540;6375;E;;Kia-Pea;25356;E1;60;L;L;2011;2011;Ny;DO;R350LHT;B2.5;600;2011;2011;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2011;30;b5;3;21;b5;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1305;597;1312;214;6476;E1;1;Gvc;670;E1;60;L;L;2019;2019;Ny;DO;R400HT;B35;600;2019;2019;SBET;USP05;P-Fc;FCröd;FC60E1;FC6030;M1;?;1987;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1312;268;1312;283;15;E;2;Gvc;3993;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;268;1312;585;317;E1;1;Gvc;29750;E1;60;L;L;2016;2016;Ny;DO;R350LHT;B2.5;600;2016;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;319;1312;328;8;E;2;Gvc;30161;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;382;1312;520;138;E;2;Gvc;30154;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;556;1312;696;140;E;2;Gvc;30155;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;621;1312;631;10;E1;1;Gvc;29751;E1;60;L;L;2016;2016;Ny;DO;R350LHT;B2.5;600;2016;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;667;1313;252;584;E1;1;Gvc;15100;E1;60;L;L;2016;2016;Ny;DO;R350LHT;B2.5;600;2016;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1312;733;1313;319;587;E;2;Gvc;638;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1313;306;1313;543;237;E1;1;Gvc;30179;E1;60;L;L;2016;2016;Ny;DO;R350LHT;B2.5;600;2016;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1313;373;1313;388;15;E;2;Gvc;30176;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;LKAB;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1313;382;1315;156;1772;E3;20;Gvc;14343;E1;60;L;L;2014;2014;?;DO;R350LHT;B35;600;2014;2014;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2014;30;b3;3;[Saknas];b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1313;443;1313;475;32;E;2;Gvc;30177;E1;60;L;L;2017;2016;Ny;DO;R350LHT;B2.5;600;2017;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;?;2017;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Fc
114;1313;529;1313;539;10;E;2;Gvc;30188;SJ;50;L;L;1987;1987;Ny;DO;R260;B;600;1987;0;?;-;P-Ec;?;?;?;M;?;1987;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_B_P-Ec
114;1313;575;1315;156;1618;E;2;Gvc;637;E1;60;L;L;2024;2024;Ny;DO;R400HT;B35;600;2024;2024;ABET;-;P-Fc;FCröd;FE60E1;FC6030;M2;LKAB;2024;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1313;575;1313;604;29;E2;2a;Gvc;30288;SJ;50;L;L;2017;0;Ny;?;R260;T;500;2017;0;-;-;Hey;HB;GRÖN;Hey;M1;LKAB;2017;30;b1;3;21;b1;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;SJ_50_T_Hey
114;1313;597;1314;718;1163;E1;1;Gvc;3992;E1;60;L;L;2014;2014;Ny;DO;R350LHT;B35;600;2014;2014;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2014;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1313;633;1314;6;405;E2;2a;Gvc;32290;SJ;41;?;L;0;0;?;?;?;T;0;0;0;?;-;R-spik;-;-;-;M1;LKAB;2017;30;b1;3;21;b1;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;[Saknas];SJ_41_T_R-spik
114;1314;772;1317;408;2653;E1;1;Gvc;32285;E1;60;L;L;2014;2014;?;DO;R350LHT;B35;600;2014;2014;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2014;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1315;210;1315;399;189;E;2;Gvc;9872;E1;60;L;L;2024;2024;Ny;DO;R400HT;B35;600;2024;2024;ABET;-;P-Fc;FCröd;FC60E1;FC6030;M2;LKAB;2024;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1317;408;;;0;E1;;Gvc-Kos;12686;E1;60;L;L;2014;2014;?;DO;R350LHT;B35;600;2014;2014;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2014;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
114;1317;408;1322;2;4638;E;1;Kos;641;E1;60;L;L;2014;2014;?;DO;R350LHT;B35;600;2014;2014;SBET;USP03;P-Fc;FCröd;FC60E1;FC6030;M1;KGS;2014;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B35_P-Fc
116;1;535;9;773;8249;E;;Rsi-Apt;9825;UIC;60;L;L;1993;1993;Ny;L;R260;B2.5;650;1993;0;SBET;-;P-Ec;?;?;e10;M1;KGS;1993;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;9;773;10;4;231;E;2;Apt;9826;UIC;60;L;L;1993;1993;Ny;L;R260;B2.5;650;1993;0;SBET;-;P-Ec;?;?;e10;M1;KGS;1993;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;10;58;10;923;865;E;2;Apt;4000;UIC;60;L;L;1993;1993;Ny;L;R260;B2.5;650;2016;0;SBET;-;P-Ec;?;?;e10;M1;KGS;1993;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;10;977;11;327;349;E;2;Apt;9859;UIC;60;L;L;1993;1993;Ny;L;R260;B2.5;650;1993;0;SBET;-;P-Ec;?;?;e10;M1;KGS;1993;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;11;327;29;657;18331;E;;Apt-Mtn;28942;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;29;657;30;220;564;E;3;Mtn;28943;UIC;60;L;L;1994;1994;Ny;L;R260;B35;600;2024;2024;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B35_P-Ec
116;30;274;31;361;1083;E;3;Mtn;28944;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;31;415;31;788;373;E;3;Mtn;28945;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;31;788;35;201;3413;E;;Mtn-Pii;26003;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;35;201;36;285;1084;E;1;Pii;25990;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;36;339;36;615;276;E;1;Pii;26004;UIC;60;L;L;1994;1994;Ny;L;R260;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
116;36;615;38;670;2056;E;;Pii-Svv;9860;E1;60;90;T;2023;2023;?;DO;R400HT;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Ec
116;38;670;38;836;166;E;1;Svv;28694;E1;60;90;T;2023;2023;?;DO;R400HT;B2.5;650;1994;0;SBET;-;P-Ec;?;?;?;M1;KGS;1994;30;b3;3;21;b3;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B2.5_P-Ec
117;0;29;1;240;1211;E1;2;Kaa;23898;BV;50;L;L;2009;2009;Ny;DO;R350LHT;H;500;2009;0;?;-;Hey;HB;-;Hey;M;?;2009;30;b2;3;21;b2;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_H_Hey
117;0;297;1;240;0;E1;;Kaa-Aik;24451;BV;50;L;L;2009;2009;Ny;DO;R350LHT;H;500;2009;0;?;-;Hey;HB;-;Hey;M;?;2009;30;b2;3;21;b2;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_H_Hey
117;1;240;2;194;954;E1;2;Aik;23899;BV;50;L;L;2009;2009;Ny;DO;R350LHT;H;500;2009;0;?;-;Hey;HB;-;Hey;M;?;2009;30;b2;3;21;b2;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_H_Hey
117;2;223;2;791;539;E1;2;Aik;23900;BV;50;L;L;2009;2009;Ny;DO;R350LHT;H;500;2009;0;?;-;Hey;HB;-;Hey;M;?;2009;30;b1;3;[Saknas];b1;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_H_Hey
117;2;791;2;803;12;;2;Aik;26613;BV;50;L;L;2009;0;?;?;?;H;500;2009;0;?;-;Hey;HB;-;Hey;M;?;2009;30;b1;3;[Saknas];b1;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;BV_50_H_Hey
117;1231;950;1242;300;10315;E;;Mk-Pc;9829;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B2.5;650;1993;0;SBET;-;P-Ec;?;GRÖN;P;M1;BDNF;1992;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
117;1242;300;1242;500;200;E;1;Pc;9830;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B2.5;650;2001;2001;SBET;-;P-Ec;?;GRÖN;P;M1;BDNF;1992;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B2.5_P-Ec
117;1242;555;1243;456;867;E;1;Pc;655;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B;650;1993;0;SBET;-;P-Ec;?;GRÖN;P;M1;KGS;1993;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
117;1243;510;1243;754;244;E;1;Pc;656;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B;650;1993;0;SBET;-;P-Ec;?;GRÖN;P;M1;KGS;1993;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
117;1243;754;1251;386;7670;E;;Pc-Kva;9831;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B;650;1993;0;SBET;-;P-Ec;?;GRÖN;P;M1;KGS;1993;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
117;1251;386;1251;652;266;E;1;Kva;9832;UIC;60;L;L;1993;1993;Ny;DO;R320Cr;B;650;1993;0;SBET;-;P-Ec;eGRÖN;GRÖN;P;M1;KGS;1993;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
117;1251;707;1252;663;958;E;1;Kva;657;UIC;60;L;L;1989;1989;Ny;DO;?;B;600;2016;2016;SBET;-;P-Fc;FCröd;FC60E1;FC6030;M1;BDX;2016;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Fc
117;1252;717;1253;77;357;E;1;Kva;658;E1;60;28;L;2013;2013;Ny;DO;R350LHT;B;650;1989;0;?;-;P-Ec;?;GRÖN;P;M1;?;2000;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;E1_60_B_P-Ec
117;1253;77;1264;270;11153;E;;Kva-Ntv;9833;UIC;60;L;L;1989;1989;Ny;DO;R260;B;650;1989;0;?;-;P-Ec;?;GRÖN;P;M1;?;2000;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
117;1264;270;1264;739;469;E;1;Ntv;9834;UIC;60;L;L;2020;2020;Ny;?;R400HT;B;650;1989;0;?;-;P-Ec;?;GRÖN;P;M1;?;2000;30;b4;3;21;b4;nhsp;TRV;TRV;Nord;20102999;bdx;Öppen;FS MB;Norra;UIC_60_B_P-Ec
