Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
113A;1379 + 825,0 m;1380 + 144,14 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;94;1497;;;19L60DO19;1,73;1,73;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;2019;0,75;3,0;4,1;B;;R400HT;R400HT;3,16;3,14;1429,9999996;;-0,2;100,0;3,69;2.16;19L60DO19;4,39;321;stejon03;3,87;3,54;100;3,35;200925 20:37;3,16;50;3,04;;0,61;7,4;3,54;5,67;4,39;3,87;Lab;3.0;2019;Rail Wear varningslista;3,71;-1,7;0,75;IMV100M;200923 11:58;Kurva;;;42478;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1317 + 843,84 m;1318 + 224,55 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;88;1497;;;82L50DOMN82;2,46;2,46;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008151136A_113A_IMV200;2;1982;0,72;2,0;0,0;B;1.0;R320Cr;R320Cr;3,74;4,11;2060,0;;0,24;100,0;5,73;2.16;82L50DOMN82;6,23;380;stejon03;5,43;4,1;100;-0,72;200925 20:37;4,11;50;4,22;;0,83;5,0;4,22;2,54;6,23;5,55;Gv - Stk;;1982;Rail Wear varningslista;5,55;-4,3;0,72;IMV100M;200923 11:58;Kurva;;;31054;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1380 + 574,57 m;1380 + 703,7 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;84;1497;;;19L60DO19;0,77;0,77;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;2019;0,32;3,0;0,6;B;;R400HT;R400HT;0,7;0,57;2574,5000048;;0,24;100,0;1,15;2.16;19L60DO19;1,28;129;stejon03;0,98;0,86;76;0,28;200925 20:37;0,7;50;0,69;;0,74;2,3;0,86;1,53;1,28;1,02;Lab;;2019;Rail Wear varningslista;1,02;-0,7;0,32;IMV100M;200923 11:58;Kurva;;;59510;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1320 + 359,0 m;1320 + 550,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;85;1497;;;82L50DOMN82;2,01;2,01;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008151136A_113A_IMV200;2;1982;0,28;2,0;-2,0;B;;R320Cr;R320Cr;4,31;3,85;2181,0;;0,28;100,0;4,81;2.16;82L50DOMN82;5,38;191;stejon03;4,67;4,32;98;-2,28;200925 20:37;4,31;50;3,99;;0,88;3,9;4,32;1,89;5,38;4,98;Gv - Stk;;1982;Rail Wear varningslista;4,98;-7,0;0,03;IMV100M;200923 11:58;Kurva;;;49920;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1364 + 17,0 m;1364 + 351,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;86;1497;;;84L50DOMN83;5,89;5,89;Linje;RPM_2009231158A_113A_IMV100M;-;;SPL_2008130924A_113A_IMV200;2;1984;4,18;2,0;10,5;B;206.0;R320Cr;R320Cr;5,52;4,79;625,0;;-0,36;100,0;5,68;2.16;84L50DOMN83;9,04;334;stejon03;5,55;7,61;97;6,32;200925 20:37;5,52;50;4,61;;0,48;14,6;7,61;8,71;9,04;6,32;Har - Fjå;;1984;Rail Wear varningslista;6,32;-0,8;4,18;IMV100M;200923 11:58;Kurva;;;50108;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1346 + 996,0 m;1347 + 279,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;172;1497;;;83L50DOMN83;3,77;3,77;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;491.0;SPL_2008130924A_113A_IMV200;2;1983;2,5;2,0;8,6;B;1.0;R320Cr;R320Cr;3,47;6,98;597,0;;-0,07;100,0;8,4;2.16;83L50DOMN83;8,4;283;stejon03;8,48;4,72;100;6,1;200925 20:37;6,98;50;6,95;;0,75;12,5;6,95;8,73;6,09;8,48;Håk - Har;;1983;Rail Wear varningslista;4,27;5,7;2,5;IMV100M;200923 11:58;Kurva;;;31144;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1346 + 130,0 m;1346 + 549,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;169;1497;;;83L50DOMN83;6,08;6,08;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;338.0;SPL_2008130924A_113A_IMV200;2;2019;2,21;2,0;8,4;B;14.0;R320Cr;R320Cr;3,26;6,87;595,0;1.0;-0,13;100,0;10,15;2.16;83L50DOMN83;11,8;419;stejon03;9,37;4,36;92;6,19;200925 20:37;6,87;50;6,8;14.0;1,56;13,0;6,8;6,92;11,8;9,37;Håk;;1984;Rail Wear varningslista;9,37;-2,4;2,21;IMV100M;200923 11:58;Kurva;;;31140;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1354 + 379,0 m;1354 + 675,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;170;1497;;;84L50DOMN83;3,64;3,64;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1984;2,08;2,0;10,6;B;10.0;R320Cr;R320Cr;4,48;3,93;915,0;;0,08;100,0;5,18;2.16;84L50DOMN83;6,83;296;stejon03;5,19;5,52;96;8,52;200925 20:37;4,48;50;3,98;;0,49;13,8;5,52;10,16;6,83;5,73;Håk - Har;;1984;Rail Wear varningslista;5,73;-2,3;2,08;IMV100M;200923 11:58;Kurva;;;50064;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1341 + 644,85 m;1341 + 918,48 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;171;1497;;;17L50DOMN17;1,14;1,14;Linje;RPM_2009231158A_113A_IMV100M;Hambo;195.0;SPL_2008130924A_113A_IMV200;2;1983;0,79;2,0;7,6;B;2.0;R350LHT;R320Cr;1,59;6,98;640,0;;-0,01;100,0;8,44;2.16;83L50DOMN82;8,44;272;stejon03;8,41;1,98;100;6,81;200925 20:37;6,98;50;6,97;;0,53;9,3;6,97;8,16;6,65;8,41;Lin - Håk;;2017;Rail Wear varningslista;6,35;-1,2;0,79;IMV100M;200923 11:58;Kurva;;;49992;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1376 + 637,64 m;1377 + 203,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;164;1497;;;85L50DOMN85;2,72;2,72;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1985;1,29;3,0;5,2;B;;R320Cr;R320Cr;3,42;3,07;1475,0;;-0,18;100,0;3,65;2.16;85L50DOMN85;5,13;566;stejon03;3,71;4,07;92;3,91;200925 20:37;3,42;50;2,98;;0,42;10,2;4,07;7,48;5,13;4,22;Fjå - Lab;;1985;Rail Wear varningslista;4,22;-3,2;1,29;IMV100M;200923 11:58;Kurva;;;31205;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1322 + 616,76 m;1322 + 850,3 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;165;1497;;;82L50DOMN82;2,14;2,14;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008151136A_113A_IMV200;2;1982;0,89;3,0;4,4;B;;R320Cr;R320Cr;4,29;3,92;1159,0;;-0,06;100,0;4,58;2.16;82L50DOMN82;5,94;234;stejon03;4,52;4,74;99;3,51;200925 20:37;4,29;50;3,89;;0,5;6,9;4,74;4,76;5,94;5,17;Stk;;1982;Rail Wear varningslista;5,17;-3,8;0,89;IMV100M;200923 11:58;Kurva;;;49937;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1325 + 921,0 m;1326 + 369,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;163;1497;;;82L50DOMN82;6,18;6,18;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1982;4,76;2,0;12,3;B;218.0;R320Cr;R320Cr;5,0;4,2;680,0;;-0,05;100,0;5,83;2.16;82L50DOMN82;9,26;449;stejon03;5,67;7,38;99;7,54;200925 20:37;5,0;50;4,17;;1,61;16,0;7,38;9,82;9,26;6,32;Stk - Lin;;1982;Rail Wear varningslista;6,32;-0,6;4,76;IMV100M;200923 11:58;Kurva;;;31080;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1324 + 5,0 m;1324 + 428,57 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;156;1497;;;82L50DOMN82;1,88;1,88;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008151136A_113A_IMV200;2;1982;0,45;3,0;3,0;B;;R320Cr;R320Cr;4,0;4,02;2000,0;;0,0;100,0;4,84;2.16;82L50DOMN82;5,69;424;stejon03;4,77;4,23;100;2,55;200925 20:37;4,02;50;4,01;;0,64;6,3;4,23;4,42;5,69;4,97;Stk - Lin;;1982;Rail Wear varningslista;4,97;-1,3;0,45;IMV100M;200923 11:58;Kurva;;;31077;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1355 + 175,0 m;1355 + 787,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;157;1497;;;18L60DO18;1,09;1,09;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;1.0;SPL_2008130924A_113A_IMV200;1;1984;0,35;2,0;5,8;B;1.0;R350LHT;R320Cr;0,88;4,94;627,0;;-0,01;100,0;6,08;2.16;84L50DOMN83;6,08;612;stejon03;6,05;1,05;96;5,45;200925 20:37;4,94;60;4,94;;0,61;9,6;4,94;8,51;6,05;6,05;Håk - Har;;2018;Rail Wear varningslista;5,7;-3,5;0,35;IMV100M;200923 11:58;Kurva;;;31158;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1370 + 807,81 m;1371 + 213,79 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;158;1497;;;84L50DOMN83;2,95;2,95;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;23.0;SPL_2008130924A_113A_IMV200;2;1985;1,21;3,0;5,8;B;30.0;R320Cr;R320Cr;3,55;3,36;1197,0;;-0,11;100,0;7,52;2.16;84L50DOMN83;7,9;406;stejon03;7,48;4,16;93;4,59;200925 20:37;3,55;50;3,31;;1,2;11,0;4,16;8,05;7,9;7,5;Fjå;3.9000000000000004;1985;Rail Wear varningslista;7,5;-0,9;1,21;IMV100M;200923 11:58;Kurva;;;31198;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1334 + 206,0 m;1335 + 0,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;154;1497;;;82L50DOMN82;2,33;2,33;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;1.0;SPL_2008130924A_113A_IMV200;2;1982;0,46;3,0;2,4;B;;R320Cr;R320Cr;3,63;3,99;10300,0;;0,46;100,0;6,14;2.16;82L50DOMN82;6,14;794;stejon03;5,4;3,81;96;1,94;200925 20:37;3,99;50;4,23;;2,16;7,2;4,23;4,87;5,76;5,4;Stk - Lin;;1982;Rail Wear varningslista;4,97;-0,9;0,36;IMV100M;200923 11:58;Kurva;;;31095;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 844,16 m;1336 + 520,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;155;1497;;;83L50DOMN82;1,56;0,97;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1983;0,17;3,0;1,8;B;;R320Cr;R320Cr;3,05;2,91;10300,0;;0,17;100,0;4,88;2.16;83L50DOMN82;4,88;677;stejon03;4,68;3,04;94;1,63;200925 20:37;3,05;50;2,99;;1,56;8,8;3,04;7,24;4,68;4,7;Lin;;1983;Rail Wear varningslista;4,7;-2,2;-0,01;IMV100M;200923 11:58;Kurva;;;31097;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1398 + 4,0 m;1398 + 250,75 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;148;1497;;;18L60DO18;0,44;0,44;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;3.0;SPL_2008130924A_113A_IMV200;1;1986;0,15;2,0;6,1;B;;R350LHT;R320Cr;1,14;5,4;592,0;;-0,01;100,0;6,45;2.16;86L50DOMN85;6,45;247;stejon03;6,38;1,06;100;5,95;200925 20:37;5,4;60;5,39;;0,33;9,1;5,39;8,66;5,29;6,38;Gy - Kx;48.199999999999996;2018;Rail Wear varningslista;5,07;-2,1;-0,15;IMV100M;200923 11:58;Kurva;;;50198;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1346 + 549,0 m;1346 + 627,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;149;1497;;;83L50DOMN83;3,69;3,69;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;115.0;SPL_2008130924A_113A_IMV200;2;1983;2,67;2,0;8,1;B;;R320Cr;R320Cr;3,23;6,88;592,0;;-0,23;100,0;8,39;2.16;83L50DOMN83;8,39;78;stejon03;8,16;4,57;100;5,43;200925 20:37;6,88;50;6,77;;0,47;11,8;6,77;8,11;5,28;8,16;Håk - Har;;1983;Rail Wear varningslista;3,76;5,1;2,67;IMV100M;200923 11:58;Kurva;;;31141;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 0,0 m;1335 + 844,16 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;17;1497;;;82L50DOMN82;2,98;2,98;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;44.0;SPL_2008130924A_113A_IMV200;2;1983;0,34;3,0;2,7;B;14.0;R320Cr;R320Cr;3,61;4,09;9860,0;;0,33;100,0;8,61;2.16;82L50DOMN82;8,61;845;stejon03;7,99;3,78;93;2,36;200925 20:37;4,09;50;4,26;;2,12;6,5;4,26;3,52;7,11;7,99;Stk - Lin;;1983;Rail Wear varningslista;7,11;-4,2;0,34;IMV100M;200923 11:58;Kurva;;;31096;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1315 + 807,81 m;1316 + 256,74 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;19;1497;;;18L60DO18;0,98;0,98;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;21.0;SPL_2008151136A_113A_IMV200;1;1982;0,02;2,0;1,4;B;;R350LHT;R320Cr;1,04;5,45;752,0;;-0,01;100,0;6,33;2.16;82L50DOMN82;6,33;449;stejon03;6,24;1,03;98;1,38;200925 20:37;5,45;60;5,44;;0,71;8,5;5,44;7,52;5,91;6,24;Gv - Stk;;2018;Rail Wear varningslista;5,42;-4,8;-0,02;IMV100M;200923 11:58;Kurva;;;49910;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1339 + 188,0 m;1339 + 361,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;15;1497;;;17L50DOMN17;1,34;1,34;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;3.0;SPL_2008130924A_113A_IMV200;2;1983;0,63;2,0;8,5;B;;R350LHT;R320Cr;1,22;5,44;651,0;;-0,23;100,0;6,41;2.16;83L50DOMN82;6,41;173;stejon03;6,45;1,54;100;7,87;200925 20:37;5,44;50;5,32;;0,49;11,8;5,32;10,46;2,34;6,45;Lin - Håk;1.0;2017;Rail Wear varningslista;1,85;-1,4;0,63;IMV100M;200923 11:58;Kurva;;;49985;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1360 + 490,0 m;1360 + 889,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;8;1497;;;84L50DOMN83;3,15;3,15;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1984;2,09;2,0;8,1;B;;R320Cr;R320Cr;3,24;3,49;940,0;;-0,12;100,0;4,3;2.16;84L50DOMN83;5,37;399;stejon03;4,29;4,29;99;6,01;200925 20:37;3,49;50;3,43;;0,36;12,4;4,29;9,25;5,37;4,29;Har - Fjå;;1984;Rail Wear varningslista;4,21;-2,5;2,09;IMV100M;200923 11:58;Kurva;;;31171;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1336 + 520,0 m;1336 + 670,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;9;1497;;;83L50DOMN82;1,79;1,79;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;48.0;SPL_2008130924A_113A_IMV200;2;1983;0,34;3,0;0,1;B;21.0;R320Cr;R320Cr;3,25;4,99;9050,0;;-0,05;100,0;9,57;2.16;83L50DOMN82;9,57;150;stejon03;9,14;3,42;85;-0,24;200925 20:37;4,99;50;4,96;;0,86;6,6;4,96;4,81;9,0;9,14;Lin;;1983;Rail Wear varningslista;8,43;-6,5;0,34;IMV100M;200923 11:58;Kurva;;;31098;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1357 + 986,0 m;1358 + 17,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;5;1497;;;84L50DOMN83;0,5;0,06;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1984;0,26;2,0;0,8;B;;R320Cr;R320Cr;3,47;3,09;99000,0;;0,03;100,0;3,91;2.16;84L50DOMN83;3,91;30;stejon03;3,9;3,34;93;0,54;200925 20:37;3,47;50;3,1;;0,5;3,9;3,34;3,4;3,89;3,96;Har;;1984;Rail Wear varningslista;3,96;-2,0;-0,26;IMV100M;200923 11:58;Kurva;;;31164;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1366 + 37,0 m;1366 + 666,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;6;1497;;;84L50DOMN83;3,93;3,93;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1984;2,32;3,0;5,1;B;50.0;R320Cr;R320Cr;4,37;4,03;940,0;;-0,22;100,0;4,59;2.16;84L50DOMN83;6,75;629;stejon03;4,58;5,53;96;2,78;200925 20:37;4,37;50;3,92;;0,23;9,1;5,53;5,17;6,75;5,18;Har - Fjå;1.0;1984;Rail Wear varningslista;5,18;-3,0;2,32;IMV100M;200923 11:58;Kurva;;;31187;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1388 + 559,0 m;1388 + 829,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;7;1497;;;85L50DOMN85;2,51;2,51;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1985;0,46;2,0;7,6;B;;R320Cr;R320Cr;3,46;3,47;940,0;;-0,22;100,0;4,18;2.16;85L50DOMN85;4,94;270;stejon03;4,22;3,69;100;7,14;200925 20:37;3,47;50;3,36;;0,2;13,3;3,69;10,79;4,94;4,41;Lab - Gy;;1985;Rail Wear varningslista;4,41;-1,3;0,46;IMV100M;200923 11:58;Kurva;;;50178;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1411 + 89,0 m;1412 + 112,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;"=""0""";1497;;;11L60DO11;1,39;1,39;Linje;RPM_2009231158A_113A_IMV100M;P-Fc;;SPL_2008131334A_113A_IMV200;1;2011;0,28;3,0;1,9;B2.5F;;R350LHT;R350LHT;1,52;1,51;2100,0;;0,12;100,0;2,51;2.16;11L60DO11;2,89;1023;stejon03;2,21;1,66;98;1,62;200925 20:37;1,52;60;1,57;;0,73;4,1;1,66;2,71;2,89;2,51;Kia - Pea;;2011;Rail Wear varningslista;2,51;-0,8;0,28;IMV100M;200923 11:58;Kurva;;;35058;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1413 + 204,18 m;1413 + 774,69 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;1;1497;;;11L60DO11;0,95;0,95;Linje;RPM_2009231158A_113A_IMV100M;P-Fc;;SPL_2008131334A_113A_IMV200;1;2011;0,38;3,0;1,0;B2.5F;;R350LHT;R350LHT;1,41;1,32;2100,0;;0,23;100,0;2,21;2.16;11L60DO11;2,21;570;stejon03;1,81;1,6;100;0,62;200925 20:37;1,41;60;1,44;;0,8;3,1;1,6;2,15;2,06;1,81;Kia - Pea;;2011;Rail Wear varningslista;1,65;-1,5;0,38;IMV100M;200923 11:58;Kurva;;;35059;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1349 + 489,0 m;1349 + 991,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;80;1497;;;17L50DOMN17;1,78;1,78;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;111.0;SPL_2008130924A_113A_IMV200;2;1983;1,39;2,0;10,7;B;1.0;R350LHT;R320Cr;1,6;5,96;-577,0;;-0,16;100,0;6,66;2.16;83L50DOMN83;6,66;502;stejon03;6,81;2,29;99;9,31;200925 20:37;5,96;50;5,89;;0,3;14,0;5,89;12,22;6,04;6,81;Håk - Har;94.60000000000004;2017;Rail Wear varningslista;5,62;-0,8;1,39;IMV100M;200923 11:58;Kurva;;;31149;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1365 + 695,0 m;1365 + 992,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;83;1497;;;84L50DOMN83;1,36;1,36;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;;SPL_2008130924A_113A_IMV200;2;1984;0,07;3,0;3,6;B;;R320Cr;R320Cr;4,5;4,25;-1796,0;;0,04;100,0;5,17;2.16;84L50DOMN83;5,32;297;stejon03;5,01;4,46;99;3,53;200925 20:37;4,5;50;4,26;;0,58;6,1;4,46;4,74;5,32;5,23;Har - Fjå;;1984;Rail Wear varningslista;5,23;-2,4;-0,07;IMV100M;200923 11:58;Kurva;;;31185;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1404 + 971,0 m;1405 + 554,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;77;1497;;;11L60DO11;1,31;1,31;Driftplats (nhsp);RPM_2009231158A_113A_IMV100M;P-Fc;1.0;SPL_2006251354A_113A_IMV200;1;2011;0,3;3,0;2,2;B2.5F;;R350LHT;R350LHT;1,3;1,83;-1735,0;;0,15;100,0;6,18;2.16;11L60DO11;6,18;583;stejon03;5,98;1,45;100;1,9;200925 20:37;1,83;60;1,91;;0,76;6,3;1,91;4,99;5,54;5,98;Rsi;;2011;Rail Wear varningslista;5,31;-3,4;0,3;IMV100M;200923 11:58;Kurva;;;36623;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1405 + 622,0 m;1406 + 682,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;78;1497;;;11L60DO11;1,19;1,03;Linje;RPM_2009231158A_113A_IMV100M;P-Fc;;SPL_2008131334A_113A_IMV200;1;2011;0,38;3,0;2,4;B2.5F;;R350LHT;R350LHT;1,37;1,84;-1735,0;;0,38;100,0;3,46;2.16;11L60DO11;3,46;1060;stejon03;3,28;1,52;100;2,02;200925 20:37;1,84;60;2,03;;1,19;5,5;2,03;4,31;2,86;3,28;Rsi - Kia;;2011;Rail Wear varningslista;2,64;-0,7;0,29;IMV100M;200923 11:58;Kurva;;;35361;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1344 + 567,43 m;1345 + 18,02 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;79;1497;;;83L50DOMN82;5,86;5,86;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;14.0;SPL_2008130924A_113A_IMV200;2;1983;3,94;2,0;9,4;B;313.0;R320Cr;R320Cr;4,87;5,39;-987,0;;0,09;100,0;6,66;2.16;83L50DOMN82;8,38;450;stejon03;6,67;6,84;99;5,46;200925 20:37;5,39;50;5,43;;0,52;15,2;6,84;9,34;8,38;6,67;Lin - Håk;;1983;Rail Wear varningslista;5,71;0,0;3,94;IMV100M;200923 11:58;Kurva;;;31118;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1396 + 274,0 m;1396 + 631,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;200923 11:58;201123 11:58;73;1497;;;17L50DOMN17;1,6;1,6;Linje;RPM_2009231158A_113A_IMV100M;P-Ec;11.0;SPL_2008130924A_113A_IMV200;2;1986;1,14;2,0;9,5;B;;R350LHT;R320Cr;1,59;5,3;-584,0;;0,1;100,0;6,31;2.16;86L50DOMN85;6,31;357;stejon03;6,38;2,16;99;8,36;200925 20:37;5,3;50;5,35;;1,06;13,9;5,35;12,3;3,75;6,38;Gy - Kx;121.50000000000001;2017;Rail Wear varningslista;3,76;1,3;1,14;IMV100M;200923 11:58;Kurva;;;31227;;;;;;;;;;;;;;;;;;;;;;;;;
