Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
118;1202 + 753,0 m;1203 + 205,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 10:50;190714 10:50;3022491528;1995;;;15L60DO15;1,54;1,54;Driftplats (nhsp);RPM_1905141050A_118_E_1204_768;-;;SPL_1904121117A_118A_E_1150_890;1;1991;;2,0;14,3;B;;R350LHT;R260;;;483,0;;;100,0;5,22;2.15;91L60DO91;5,22;455;lunann11;4,95;;10;;190516 16:36;;60;;;0,57;17,1;;;3,48;4,95;Lkä;2362.6000000000004;2015;Rail Wear varningslista;2,7;1,4;;IMV100N;190514 10:50;Kurva;;;456;;;;;;;;;;;;;;;;;;;;;;;;;
118;1192 + 983,0 m;1193 + 642,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521271;1995;;;15L60DO15;0,82;0,5;Linje;RPM_1905141136A_118_E_1195_60;P-Ec;134.0;SPL_1904121117A_118A_E_1150_890;1;1991;0,23;2,0;4,1;B;;R350LHT;?;0,98;7,2;1775,0;;-0,09;100,0;8,72;2.15;91L60DO90;8,72;662;lunann11;8,92;1,09;23;3,87;190516 16:56;7,2;60;7,15;;0,82;9,6;7,15;8,78;1,41;8,92;Stä - Glt;;2015;Rail Wear varningslista;1,24;-6,5;0,23;IMV100N;190514 11:36;Kurva;;;434;;;;;;;;;;;;;;;;;;;;;;;;;
118;1194 + 895,0 m;1195 + 295,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521272;1995;;;91L60DO90;5,91;5,91;Driftplats (nhsp);RPM_1905141136A_118_E_1195_60;P-Ec;;SPL_1904121117A_118A_E_1150_890;1;2015;4,39;2,0;14,8;B;149.0;R260;R260;5,63;1,74;760,0;;0,33;100,0;2,76;2.15;91L60DO90;9,46;400;lunann11;2,47;7,82;41;10,41;190516 16:56;5,63;60;1,9;;0,65;17,4;7,82;11,49;9,46;7,01;Glt;80.60000000000001;2009;Rail Wear varningslista;7,01;2,0;4,39;IMV100N;190514 11:36;Kurva;;;438;;;;;;;;;;;;;;;;;;;;;;;;;
118;1194 + 799,0 m;1194 + 823,7 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521273;1995;;;;0,61;0,56;Driftplats (ahsp);RPM_1905141136A_118_E_1195_60;;;SPL_1810121742A_118A_E_1195_258;;;0,47;1,0;1,9;;;;;0,71;0,36;760,0;;0,47;100,0;1,31;2.15;;1,78;25;lunann11;1,11;0,87;100;1,43;190516 16:56;0,71;;0,59;;0,61;2,8;0,87;2,19;1,78;1,68;Glt;;;Rail Wear varningslista;1,68;0,4;0,33;IMV100N;190514 11:36;Kurva;;;40316;;;;;;;;;;;;;;;;;;;;;;;;;
118;1193 + 667,2 m;1193 + 693,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521274;1995;;;;1,41;0,55;Driftplats (ahsp);RPM_1905141136A_118_E_1195_60;;;SPL_1810121742A_118A_E_1195_258;;;0,74;1,0;2,0;;;;;0,69;0,39;760,0;;0,74;100,0;1,46;2.15;;1,46;26;lunann11;0,76;0,87;100;1,26;190516 16:56;0,69;;0,76;;1,41;5,1;0,87;3,69;1,06;0,82;Glt;;;Rail Wear varningslista;0,82;-1,6;0,37;IMV100N;190514 11:36;Kurva;;;40313;;;;;;;;;;;;;;;;;;;;;;;;;
118;1193 + 778,0 m;1193 + 986,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521275;1995;;;95L50L95;1,51;1,51;Driftplats (ahsp);RPM_1905141136A_118_E_1195_60;Hey;;SPL_1805271102A_118A_E_1193_411;2;1995;0,56;1,0;0,1;H;;R260;R260;1,19;1,46;-850,0;;-0,16;100,0;2,74;2.15;95L50L95;2,74;208;lunann11;2,94;1,47;100;-0,46;190516 16:56;1,46;50;1,38;;0,37;6,8;1,47;5,29;2,68;2,94;Glt;;1995;Rail Wear varningslista;2,01;-4,8;0,56;IMV100N;190514 11:36;Kurva;;;40314;;;;;;;;;;;;;;;;;;;;;;;;;
118;1194 + 654,0 m;1194 + 711,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:36;190714 11:36;3022521276;1995;;;17L60DO17;0,78;0,78;Driftplats (ahsp);RPM_1905141136A_118_E_1195_60;P-Fc;;SPL_1805271102A_118A_E_1193_411;1;2017;0,24;1,0;1,4;B2.5;;R350LHT;R350LHT;0,45;0,77;-850,0;;0,1;100,0;1,17;2.15;17L60DO17;1,17;57;lunann11;1,12;0,57;100;1,16;190516 16:56;0,77;60;0,83;;0,6;2,7;0,83;1,92;1,06;1,12;Glt;;2017;Rail Wear varningslista;0,67;-0,4;0,24;IMV100N;190514 11:36;Kurva;;;40315;;;;;;;;;;;;;;;;;;;;;;;;;
118;1184 + 662,0 m;1184 + 930,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:44;190714 11:44;3022536203;1995;;;07L60DOMN;8,83;8,83;Linje;RPM_1905141144A_118_E_1184_935;P-Ecd;14.0;SPL_1904121117A_118A_E_1150_890;1;2014;6,51;2,0;19,2;B;201.0;R350LHT;R350LHT;5,76;2,41;-505,0;4.0;0,04;100,0;11,72;2.15;14L60?;11,72;268;lunann11;11,77;9,01;100;12,69;190516 17:14;5,76;60;2,42;10.0;0,34;21,7;9,01;12,87;11,5;11,77;Stä - Glt;1009.8000000000005;2007;Rail Wear varningslista;8,52;1,1;6,51;IMV100N;190514 11:44;Kurva;;;797;;;;;;;;;;;;;;;;;;;;;;;;;
118;1183 + 930,0 m;1183 + 969,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:44;190714 11:44;3022536204;1995;;;95L50L95;0,22;-0,22;Driftplats (ahsp);RPM_1905141144A_118_E_1184_935;Hey;;SPL_1805271035A_118A_E_1183_477;2;1995;0,44;0,0;0,2;H;;R260;R260;1,53;1,82;-25000,0;;-0,4;100,0;1,85;2.15;95L50L95;1,85;39;lunann11;2,08;1,31;100;-0,24;190516 17:14;1,82;50;1,62;;-0,12;3,6;1,62;3,38;1,6;2,08;Stä;;1995;Rail Wear varningslista;1,84;-5,6;-0,44;IMV100N;190514 11:44;Kurva;;;27945;;;;;;;;;;;;;;;;;;;;;;;;;
118;1183 + 714,0 m;1183 + 747,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:44;190714 11:44;3022536205;1995;;;98L60?98;2,28;2,28;Driftplats (ahsp);RPM_1905141144A_118_E_1184_935;P-Ec;;SPL_1805271035A_118A_E_1183_477;1;1998;0,96;0,0;12,0;B;;R260;R260;1,33;1,83;-300,0;;-0,1;100,0;4,73;2.15;98L60?98;5,48;33;lunann11;4,76;1,8;100;11,04;190516 17:14;1,83;60;1,78;;0,09;18,4;1,8;16,12;5,48;4,76;Stä;;1998;Rail Wear varningslista;4,7;5,6;0,96;IMV100N;190514 11:44;Kurva;;;27944;;;;;;;;;;;;;;;;;;;;;;;;;
118;1184 + 485,0 m;1184 + 518,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:44;190714 11:44;3022536206;1995;;;95L50L95;3,28;3,28;Driftplats (ahsp);RPM_1905141144A_118_E_1184_935;Hey;20.0;SPL_1805271035A_118A_E_1183_477;2;1995;1,35;0,0;12,8;H;;R260;R260;1,75;4,49;-300,0;;-0,29;100,0;8,53;2.15;95L50L95;8,53;33;lunann11;8,73;2,43;100;11,45;190516 17:14;4,49;50;4,35;;-0,01;19,5;4,35;16,22;3,77;8,73;Stä;;1995;Rail Wear varningslista;2,66;5,5;1,35;IMV100N;190514 11:44;Kurva;;;27946;;;;;;;;;;;;;;;;;;;;;;;;;
118;1175 + 482,2 m;1175 + 508,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536391;1995;;;;0,65;0,5;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;;;SPL_1805271032A_118A_E_1176_713;;;0,35;1,0;3,4;;;;;0,94;0,45;760,0;;0,26;100,0;0,94;2.15;;1,32;26;lunann11;0,62;1,11;100;3,05;190516 17:31;0,94;;0,57;;0,65;4,5;1,11;3,85;1,32;1,14;Grs;;;Rail Wear varningslista;1,14;0,4;0,35;IMV100N;190514 11:52;Kurva;;;40291;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 621,0 m;1176 + 646,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536392;1995;;;;1,74;0,41;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;;;SPL_1805271032A_118A_E_1176_713;;;0,52;1,0;3,4;;;;;0,96;0,49;760,0;;0,52;100,0;1,82;2.15;;1,82;25;lunann11;0,95;0,98;100;2,88;190516 17:31;0,96;;0,76;;1,74;4,5;0,98;2,76;1,23;1,3;Grs;;;Rail Wear varningslista;1,3;0,5;0,04;IMV100N;190514 11:52;Kurva;;;40296;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 780,0 m;1177 + 28,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536393;1995;;;91L60DO90;5,83;5,83;Driftplats (nhsp);RPM_1905141152A_118_E_1177_116;-;158.0;SPL_1904121117A_118A_E_1150_890;1;2015;4,46;3,0;13,1;B;190.0;R260;R260;7,26;6,49;980,0;;-0,69;100,0;9,38;2.15;91L60DO90;11,01;246;lunann11;9,11;9,49;100;8,64;190516 17:31;7,26;60;6,14;19.0;3,55;14,9;9,49;9,07;11,01;9,11;Grs;374.7;1991;Rail Wear varningslista;8,09;0,8;4,46;IMV100N;190514 11:52;Kurva;;;57477;;;;;;;;;;;;;;;;;;;;;;;;;
118;1175 + 208,0 m;1175 + 215,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536394;1995;;;93L60DO93;1,16;1,16;Driftplats (nhsp);RPM_1905141152A_118_E_1177_116;P-Ec;;SPL_1904121117A_118A_E_1150_890;1;1993;0,76;3,0;2,6;B2.5;;R260;R260;1,93;2,27;99000,0;;-0,76;100,0;2,37;2.15;93L60DO93;3,98;7;lunann11;2,73;2,02;100;1,84;190516 17:31;2,27;60;1,9;;-0,63;6,0;2,02;4,84;3,98;3,4;Grs;;1993;Rail Wear varningslista;3,4;-0,2;0,17;IMV100N;190514 11:52;Kurva;;;40265;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 552,0 m;1176 + 602,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536395;1995;;;;3,76;3,76;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;;;SPL_1805271032A_118A_E_1176_713;;;0,86;1,0;2,1;;;;;0,4;1,02;-760,0;;0,17;50,0;1,24;2.15;;2,35;50;lunann11;1,04;0,82;50;1,24;190516 17:31;1,02;;1,1;;0,42;5,6;1,1;1,84;2,35;1,04;Grs;;;Rail Wear varningslista;0,57;-0,8;0,86;IMV100N;190514 11:52;Kurva;;;40295;;;;;;;;;;;;;;;;;;;;;;;;;
118;1175 + 526,0 m;1175 + 577,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536396;1995;;;;5,48;5,48;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;;;SPL_1805271032A_118A_E_1176_713;;;1,71;1,0;2,2;;;;;0,6;0,89;-760,0;;0,25;50,0;1,47;2.15;;3,27;51;lunann11;1,29;1,46;50;0,49;190516 17:31;0,89;;1,01;;0,35;7,2;1,46;1,72;3,27;1,29;Grs;;;Rail Wear varningslista;0,94;0,2;1,71;IMV100N;190514 11:52;Kurva;;;40292;;;;;;;;;;;;;;;;;;;;;;;;;
118;1176 + 484,0 m;1176 + 533,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536397;1995;;;17L60DO16;0,79;0,79;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;P-Fc;;SPL_1805271032A_118A_E_1176_713;1;2017;0,51;1,0;2,6;B;;R350LHT;R350LHT;0,75;1,08;-760,0;;0,17;100,0;1,33;2.15;17L60DO16;1,33;49;lunann11;1,21;1,01;100;2,09;190516 17:31;1,08;60;1,16;;0,3;4,7;1,16;3,91;1,2;1,21;Grs;;2017;Rail Wear varningslista;0,92;0,0;0,51;IMV100N;190514 11:52;Kurva;;;40298;;;;;;;;;;;;;;;;;;;;;;;;;
118;1175 + 596,0 m;1175 + 646,0 m;3;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:52;190714 11:52;3022536398;1995;;;17L60DO16;0,98;0,98;Driftplats (ahsp);RPM_1905141152A_118_E_1177_116;P-Fc;;SPL_1805271032A_118A_E_1176_713;1;2017;0,42;1,0;2,5;B;;R350LHT;R350LHT;0,42;0,75;-760,0;;0,32;100,0;1,54;2.15;17L60DO16;1,54;50;lunann11;1,14;0,63;100;2,08;190516 17:31;0,75;60;0,92;;0,8;5,9;0,92;4,92;1,15;1,14;Grs;;2017;Rail Wear varningslista;1,0;0,6;0,42;IMV100N;190514 11:52;Kurva;;;40297;;;;;;;;;;;;;;;;;;;;;;;;;
118;1163 + 123,0 m;1163 + 149,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:58;190714 11:58;3022536531;1995;;;;1,37;0,35;Driftplats (ahsp);RPM_1905141158A_118_E_1163_619;;;SPL_1810121821A_118A_E_1163_826;;;0,49;1,0;4,0;;;;;3,22;3,25;760,0;;0,49;100,0;6,71;2.15;;6,71;26;lunann11;6,02;3,19;100;3,51;190516 17:48;3,25;;3,5;;1,37;5,9;3,5;4,53;4,3;6,02;Lså;;;Rail Wear varningslista;4,27;0,5;-0,05;IMV100N;190514 11:58;Kurva;;;33190;;;;;;;;;;;;;;;;;;;;;;;;;
118;1163 + 193,0 m;1163 + 217,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:58;190714 11:58;3022536532;1995;;;91L60DO90;0,33;0,33;Driftplats (nhsp);RPM_1905141158A_118_E_1163_619;P-Ec;;SPL_1904121117A_118A_E_1150_890;1;1991;0,22;3,0;1,6;B;20.0;R260;R260;4,85;4,84;-99000,0;;-0,22;100,0;5,3;2.15;91L60DO90;6,13;24;lunann11;5,43;4,74;100;1,38;190516 17:48;4,85;60;4,73;;0,01;4,0;4,74;3,67;6,13;5,96;Lså;;1991;Rail Wear varningslista;5,96;-0,1;-0,22;IMV100N;190514 11:58;Kurva;;;39309;;;;;;;;;;;;;;;;;;;;;;;;;
118;1162 + 92,0 m;1162 + 357,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:58;190714 11:58;3022536533;1995;;;??L???;1,48;1,48;Driftplats (ahsp);RPM_1905141158A_118_E_1163_619;?;;SPL_1810121821A_118A_E_1163_826;;"=""0""";0,91;1,0;2,3;?;;?;?;0,82;0,94;-2200,0;;-0,2;100,0;1,96;2.15;??L???;1,97;265;lunann11;1,88;1,28;100;1,39;190516 17:48;0,94;"=""0""";0,84;;0,17;4,1;1,28;2,62;1,97;1,88;Lså;;"=""0""";Rail Wear varningslista;1,26;-0,8;0,91;IMV100N;190514 11:58;Kurva;;;52413;;;;;;;;;;;;;;;;;;;;;;;;;
118;1161 + 768,0 m;1162 + 92,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:58;190714 11:58;3022536534;1995;;;??L???;1,35;1,35;Driftplats (ahsp);RPM_1905141158A_118_E_1163_619;?;;SPL_1810121821A_118A_E_1163_826;;"=""0""";0,89;1,0;5,2;?;;?;?;1,26;1,57;-1000,0;;-0,07;100,0;1,97;2.15;??L???;2,14;157;lunann11;1,93;1,7;100;4,31;190516 17:48;1,57;"=""0""";1,54;;0,19;6,4;1,7;5,05;2,14;1,93;Lså;;"=""0""";Rail Wear varningslista;1,53;0,9;0,89;IMV100N;190514 11:58;Kurva;;;52412;;;;;;;;;;;;;;;;;;;;;;;;;
118;1163 + 52,0 m;1163 + 103,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 11:58;190714 11:58;3022536535;1995;;;96L50L96;1,09;1,09;Driftplats (ahsp);RPM_1905141158A_118_E_1163_619;Hey;;SPL_1810121821A_118A_E_1163_826;2;1996;0,27;1,0;7,2;H;;R260;R260;1,65;1,98;-760,0;;-0,27;100,0;3,0;2.15;96L50L96;3,23;51;lunann11;3,17;1,78;100;6,93;190516 17:48;1,98;50;1,84;;0,36;10,7;1,84;9,61;3,23;3,17;Lså;;1996;Rail Wear varningslista;2,88;2,8;0,25;IMV100N;190514 11:58;Kurva;;;33189;;;;;;;;;;;;;;;;;;;;;;;;;
118;1153 + 577,0 m;1153 + 622,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536691;1995;;;89L60DO89;0,64;0,64;Driftplats (nhsp);RPM_1905141209A_118_E_1153_853;P-Ec;12.0;SPL_1904121117A_118A_E_1150_890;1;1989;0,36;2,0;1,0;B;5.0;R260;R260;5,29;5,77;99000,0;;-0,32;100,0;6,58;2.15;89L60DO89;6,83;45;lunann11;6,94;5,11;100;0,64;190516 18:06;5,77;60;5,61;;0,03;2,8;5,61;2,16;6,83;7,14;Hfs;;1989;Rail Wear varningslista;7,14;-0,9;-0,36;IMV100N;190514 12:09;Kurva;;;39302;;;;;;;;;;;;;;;;;;;;;;;;;
118;1152 + 428,0 m;1152 + 567,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536692;1995;;;89L60DO89;0,58;0,58;Driftplats (nhsp);RPM_1905141209A_118_E_1153_853;P-Ec;;SPL_1904121117A_118A_E_1150_890;1;1989;0,34;3,0;1,1;B;1.0;R260;R260;4,79;4,55;99000,0;;-0,23;100,0;5,74;2.15;89L60DO89;6,51;139;lunann11;5,78;4,62;47;0,76;190516 18:06;4,79;60;4,44;;0,39;4,6;4,62;4,02;6,51;6,22;Hfs;;1989;Rail Wear varningslista;6,22;-1,7;-0,34;IMV100N;190514 12:09;Kurva;;;34551;;;;;;;;;;;;;;;;;;;;;;;;;
118;1153 + 23,0 m;1153 + 371,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536693;1995;;;95L50L95;0,87;0,62;Driftplats (ahsp);RPM_1905141209A_118_E_1153_853;Hey;1.0;SPL_1811241131A_118A_E_1231_950;2;2010;0,44;1,0;0,6;H;;R260;R260;1,59;1,34;845,0;;0,13;100,0;6,01;2.15;95L50L95;6,01;348;lunann11;5,88;1,37;100;0,16;190516 18:06;1,59;50;1,41;;0,87;5,7;1,41;4,83;4,4;5,88;Hfs;;2010;Rail Wear varningslista;4,13;-5,9;-0,44;IMV100N;190514 12:09;Kurva;;;53320;;;;;;;;;;;;;;;;;;;;;;;;;
118;1153 + 497,0 m;1153 + 523,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536694;1995;;;;1,08;1,08;Driftplats (ahsp);RPM_1905141209A_118_E_1153_853;;;SPL_1811241131A_118A_E_1231_950;;;0,32;1,0;2,4;;;;;2,3;2,74;760,0;;0,29;100,0;3,09;2.15;;3,09;26;lunann11;2,96;2,45;100;2,08;190516 18:06;2,74;;2,88;;0,57;4,8;2,88;3,72;2,64;2,96;Hfs;;;Rail Wear varningslista;2,49;-1,2;0,32;IMV100N;190514 12:09;Kurva;;;34562;;;;;;;;;;;;;;;;;;;;;;;;;
118;1152 + 600,2 m;1152 + 626,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536695;1995;;;;1,05;-0,04;Driftplats (ahsp);RPM_1905141209A_118_E_1153_853;;;SPL_1811241131A_118A_E_1231_950;;;0,17;1,0;3,7;;;;;1,96;2,03;760,0;;0,17;100,0;3,37;2.15;;3,37;26;lunann11;2,84;1,88;100;3,53;190516 18:06;2,03;;2,12;;1,05;5,2;2,12;4,15;2,11;2,84;Hfs;;;Rail Wear varningslista;2,16;1,4;-0,17;IMV100N;190514 12:09;Kurva;;;34560;;;;;;;;;;;;;;;;;;;;;;;;;
118;1153 + 429,0 m;1153 + 479,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536696;1995;;;95L50L95;1,37;1,37;Driftplats (ahsp);RPM_1905141209A_118_E_1153_853;P-Fc;;SPL_1811241131A_118A_E_1231_950;2;1995;0,39;1,0;2,8;B;;R260;R260;0,85;1,28;-760,0;;-0,13;100,0;2,35;2.15;95L50L95;3,01;50;lunann11;2,37;1,04;100;2,41;190516 18:06;1,28;50;1,23;;0,16;5,9;1,23;4,53;3,01;2,78;Hfs;;1995;Rail Wear varningslista;2,78;0,1;0,39;IMV100N;190514 12:09;Kurva;;;34544;;;;;;;;;;;;;;;;;;;;;;;;;
118;1152 + 645,0 m;1152 + 694,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;190514 12:09;190714 12:09;3022536697;1995;;;95L50L95;0,51;0,51;Driftplats (ahsp);RPM_1905141209A_118_E_1153_853;Hey;;SPL_1811241131A_118A_E_1231_950;2;1995;0,27;1,0;3,4;H;;R260;R260;1,66;2,31;-760,0;;-0,27;100,0;3,94;2.15;95L50L95;4,16;49;lunann11;3,98;1,61;100;3,13;190516 18:06;2,31;50;2,18;;0,31;7,7;2,18;7,19;4,16;4,34;Hfs;;1995;Rail Wear varningslista;4,34;0,5;-0,09;IMV100N;190514 12:09;Kurva;;;34542;;;;;;;;;;;;;;;;;;;;;;;;;
118;1186 + 629,0 m;1186 + 860,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190914 09:12;191114 09:12;3122291805;1872;;;91L60DO90;5,61;5,61;Linje;RPM_1909140912A_118_E_1150_891;P-Ecd;339.0;SPL_1906270832A_118A_E_1150_890;1;1991;4,7;2,0;9,5;B;609.0;?;?;8,52;9,21;960,0;11.0;-0,58;100,0;10,58;2.15;91L60DO90;11,84;231;janand08;10,82;10,87;100;4,8;190916 16:03;9,21;60;8,92;85.0;-0,29;10,9;10,87;5,29;11,84;10,82;Stä - Glt;144.4;1991;Rail Wear varningslista;9,89;-1,2;4,7;IMV100M;190914 09:12;Kurva;;;802;;;;;;;;;;;;;;;;;;;;;;;;;
118;1177 + 226,0 m;1177 + 421,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190914 09:12;191114 09:12;3122291806;1872;;;91L60DO90;3,74;3,74;Linje;RPM_1909140912A_118_E_1150_891;P-Ec;158.0;SPL_1906270832A_118A_E_1150_890;1;1991;2,15;3,0;12,0;B;158.0;R260;R260;6,63;6,61;1570,0;;0,69;100,0;8,7;2.15;91L60DO90;8,91;195;janand08;8,12;7,7;100;9,85;190916 16:03;6,63;60;6,95;;1,46;13,8;7,7;10,06;8,91;8,12;Grs - Stä;;1991;Rail Wear varningslista;7,61;3,0;2,15;IMV100M;190914 09:12;Kurva;;;785;;;;;;;;;;;;;;;;;;;;;;;;;
118;1192 + 983,0 m;1193 + 642,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190914 09:12;191114 09:12;3122291807;1872;;;15L60DO15;0,89;0,88;Linje;RPM_1909140912A_118_E_1150_891;P-Ec;563.0;SPL_1906270832A_118A_E_1150_890;1;1991;0,44;2,0;4,3;B;23.0;R350LHT;?;0,61;6,93;1775,0;;-0,44;100,0;8,98;2.15;91L60DO90;8,98;662;janand08;9,08;0,78;100;3,86;190916 16:03;6,93;60;6,71;;0,89;9,4;6,71;8,51;8,28;9,08;Stä - Glt;;2015;Rail Wear varningslista;8,5;-6,4;0,35;IMV100M;190914 09:12;Kurva;;;434;;;;;;;;;;;;;;;;;;;;;;;;;
118;1185 + 250,0 m;1185 + 653,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190914 09:12;191114 09:12;3122291808;1872;;;18L60DO18;1,73;1,73;Linje;RPM_1909140912A_118_E_1150_891;P-Ecd;17.0;SPL_1906270832A_118A_E_1150_890;1;2017;1,19;2,0;9,9;B;;R350LHT;R350LHT;0,88;1,65;393,0;;0,27;100,0;9,28;2.15;17L60?16;9,28;403;janand08;9,18;1,47;100;8,71;190916 16:03;1,65;60;1,79;;1,3;12,3;1,79;10,57;1,97;9,18;Stä - Glt;1946.500000000001;2018;Rail Wear varningslista;1,31;1,6;1,19;IMV100M;190914 09:12;Kurva;;;422;;;;;;;;;;;;;;;;;;;;;;;;;
118;1154 + 955,0 m;1155 + 270,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;190914 09:12;191114 09:12;3122291809;1872;;;89L60DO89;3,57;3,57;Linje;RPM_1909140912A_118_E_1150_891;-;175.0;SPL_1906270832A_118A_E_1150_890;1;2012;2,16;2,0;10,1;B;10.0;R260;R350LHT;3,61;3,82;653,0;40.0;-0,02;100,0;11,27;2.15;12L60DO12;11,27;306;janand08;11,59;4,7;100;7,94;190916 16:03;3,82;60;3,81;;0,2;14,1;4,7;10,53;7,44;11,59;Hfs - Lså;;1989;Rail Wear varningslista;7,56;1,4;2,16;IMV100M;190914 09:12;Kurva;;;757;;;;;;;;;;;;;;;;;;;;;;;;;
