Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
117A;1249 + 957,0 m;1250 + 589,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268654;4092;;;14L60?;8,82;8,82;Linje;RPM_1308160821A_117A_E_1150_894;p-Ecd;190.0;;1;2012;6,48;2,0;;B;461.0;LHT;1100;7,69;5,85;595,0;;0,22;;7,11;2.4;93L60DO93;12,76;625;spajan01;7,11;10,93;100;;160517 09:01;7,69;60;5,96;199.0;0,45;;10,93;;12,76;8,35;Pc - Kva;;2014;Rail Wear varningslista;8,35;;6,48;;130816 00:00;;;;535;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1236 + 564,0 m;1236 + 989,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268672;4092;;;93L60DO93;2,29;2,29;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;409.0;;1;1993;1,62;2,0;;B2.5;;1100;1100;2,31;3,34;-504,0;;0,07;;8,03;2.4;93L60DO93;8,03;425;spajan01;7,66;3,12;100;;160517 09:01;3,34;60;3,38;;0,77;;3,38;;3,84;7,66;Mk - Pc;;1993;Rail Wear varningslista;2,83;;1,62;;130816 00:00;;;;512;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1276 + 381,0 m;1276 + 624,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268678;4092;;;93L60DO93;2,95;2,95;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;;;1;2013;;3,0;;B;;1100;LHT;3,81;;-1135,0;;;;3,75;2.4;13L60DO13;5,55;243;spajan01;3,75;5,16;100;;160517 09:01;;60;;;0,0;;;;5,55;4,19;Klv - Nrt;;1993;Rail Wear varningslista;4,19;;2,71;;130816 00:00;;;;1083;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1243 + 510,0 m;1243 + 669,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268679;4092;;;93L60DO93;2,74;2,74;Driftplats (nhsp);RPM_1308160821A_117A_E_1150_894;P-Ec;11.0;;1;1993;0,39;2,0;;B;;1100;1100;4,62;5,43;-958,0;;0,33;;6,35;2.4;93L60DO93;6,35;159;spajan01;6,21;4,82;100;;160517 09:01;5,43;60;5,6;;1,06;;5,6;;5,6;6,21;Pc;;1993;Rail Wear varningslista;5,16;;0,39;;130816 00:00;;;;31891;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1275 + 832,0 m;1276 + 148,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268689;4092;;;93L60DO93;8,78;8,78;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;;;1;2013;6,86;2,0;;B;194.0;1100;LHT;4,66;2,84;-539,0;;0,09;;5,66;2.4;13L60DO13;9,15;311;spajan01;5,66;8,09;100;;160517 09:01;4,66;60;2,89;;0,32;;8,09;;9,15;5,66;Klv - Nrt;;1993;Rail Wear varningslista;5,06;;6,86;;130816 00:00;;;;1081;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1272 + 908,0 m;1273 + 221,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268690;4092;;;89L60DO89;7,37;7,37;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;21.0;;1;1989;6,54;2,0;;B;389.0;900;900;5,68;2,93;-466,0;11.0;0,0;;10,84;2.4;89L60DO89;10,84;314;spajan01;10,61;8,95;100;;160517 09:01;5,68;60;2,93;6.0;0,47;;8,95;;10,67;10,67;Ntv - Klv;;1989;Rail Wear varningslista;10,67;;6,54;;130816 00:00;;;;1070;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1259 + 476,0 m;1259 + 881,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268704;5128;;;12L60DO12;8,08;8,08;Linje;RPM_1010151049A_117A_E_1150_890;-;10.0;;1;2010;6,72;3,0;;B;565.0;LHT;LHT;7,83;5,42;1010,0;;0,12;;6,6;2.4;10L60DO10;13,13;401;spajan01;6,4;11,19;100;;160519 18:43;7,83;60;5,48;228.0;1,29;;11,19;;13,13;9,09;Kva - Ntv;;2012;Rail Wear varningslista;9,09;;6,72;;101015 00:00;;;;551;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1243 + 248,0 m;1243 + 482,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120816 00:00;121016 00:00;2363268706;4457;;;93L60DO93;0,59;0,59;Driftplats (nhsp);RPM_1208160945A_117A_E_1243_704;-;;;;2012;0,32;2,0;;;;1100;LHT;4,03;5,28;-4850,0;;0,27;;5,58;2.4;12L60DO12;5,58;28;spajan01;5,33;4,35;79;;160518 02:56;5,28;;5,47;;0,35;;5,47;;4,82;5,33;Pc;;1993;Rail Wear varningslista;4,41;;0,32;;120816 00:00;;;;527;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1303 + 666,0 m;1303 + 857,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268712;5128;;;14L60?;4,57;4,57;Linje;RPM_1010151049A_117A_E_1150_890;P-Ec;216.0;;1;2006;3,2;2,0;;B2.5F;191.0;LHT;900;8,08;6,91;1215,0;;0,05;;8,22;2.4;87L60DO87;11,35;191;spajan01;8,22;9,68;100;;160519 18:43;8,08;60;6,94;77.0;1,71;;9,68;;11,35;9,83;Kaa - Gv;;2014;Rail Wear varningslista;9,83;;3,2;;101015 00:00;;;;605;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1290 + 803,0 m;1291 + 19,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268715;5128;;;13L60DO13;11,55;11,55;Linje;RPM_1010151049A_117A_E_1150_890;-;;;1;2012;7,88;2,0;;B;92.0;LHT;LHT;4,28;3,78;580,0;;1,56;;5,61;2.4;12L60DO12;10,52;219;spajan01;4,92;8,22;98;;160519 18:43;4,28;60;4,56;1.0;3,02;;8,22;;10,52;4,92;Nrt - Rps;;2013;Rail Wear varningslista;4,74;;7,88;;101015 00:00;;;;1108;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1241 + 240,0 m;1241 + 460,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268717;5128;;;93L60DO93;7,43;7,43;Linje;RPM_1010151049A_117A_E_1150_890;-;;;1;2014;4,13;2,0;;B2.5F;31.0;1100;1100;3,04;2,87;700,0;;1,12;;4,76;2.4;93L60DO93;6,94;220;spajan01;3,44;5,1;100;;160519 18:43;3,04;60;3,43;;3,72;;5,1;;6,94;3,44;Mk - Pc;;1993;Rail Wear varningslista;3,35;;4,13;;101015 00:00;;;;988;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1277 + 249,0 m;1277 + 279,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268726;5128;;;13L60DO13;0,62;0,0;Linje;RPM_1010151049A_117A_E_1150_890;P-Ec;;;1;1993;0,57;3,0;;B;;LHT;1100;1,52;1,75;3545,0;;0,57;;2,27;2.4;93L60DO93;2,27;30;spajan01;1,96;1,52;100;;160519 18:43;1,75;60;2,04;;0,62;;2,04;;1,6;1,96;Klv - Nrt;;2013;Rail Wear varningslista;1,6;;0,0;;101015 00:00;;;;576;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1298 + 980,0 m;1299 + 136,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268740;4566;;;93L60DO93;1,57;1,57;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;1993;0,84;3,0;;B;;1100;1100;0,0;0,0;1194,0;;0,84;;0,5;2.4;93L60DO93;0,79;157;spajan01;0,0;0,4;99;;160518 15:21;0,0;60;0,42;;0,99;;0,42;;0,79;0,0;Rps - Hrt;;1993;Rail Wear varningslista;0,0;;0,79;;120429 00:00;;;;599;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1286 + 358,0 m;1286 + 720,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268750;4566;;;13L60DO13;8,35;8,35;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;2012;5,97;2,0;;B2.5;;LHT;1100;0,0;0,0;498,0;;0,73;;0,59;2.4;93L60DO93;4,17;362;spajan01;0,0;2,99;100;;160518 15:21;0,0;60;0,36;;1,17;;2,99;;4,17;0,0;Nrt - Rps;;2013;Rail Wear varningslista;0,0;;5,97;;120429 00:00;;;;585;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1273 + 321,0 m;1273 + 628,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268762;4566;;;14L60?;7,01;7,01;Linje;RPM_1204291110A_117A_E_1311_500;p-Ecd;;;1;1999;5,21;2,0;;B;;LHT;LHT;0,0;0,0;394,0;;0,12;;0,27;2.4;99L60DO99;3,51;307;spajan01;0,0;2,61;100;;160518 15:21;0,0;60;0,06;;0,54;;2,61;;3,51;0,0;Ntv - Klv;;2014;Rail Wear varningslista;0,0;;5,21;;120429 00:00;;;;569;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 929,0 m;1293 + 588,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268769;4092;;;93L60DO93;5,14;5,14;Driftplats (nhsp);RPM_1308160821A_117A_E_1150_894;P-Ec;;;1;2014;3,91;2,0;;B;275.0;1100;1100;4,28;4,79;-964,0;;0,0;;5,66;2.4;93L60DO93;6,98;656;spajan01;5,66;6,23;100;;160517 09:01;4,79;60;4,79;;0,16;;6,23;;6,98;5,66;Rps;;2014;Rail Wear varningslista;5,08;;3,91;;130816 00:00;;;;38175;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1256 + 776,0 m;1257 + 400,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268779;4092;;;15L60DO15;6,19;6,19;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;;;1;2010;5,29;2,0;;B;708.0;LHT;LHT;7,88;2,01;598,0;;0,0;;2,27;2.4;10L60DO10;11,64;596;spajan01;2,27;10,53;100;;160517 09:01;7,88;60;2,01;525.0;0,05;;10,53;;11,64;8,83;Kva - Ntv;;2015;Rail Wear varningslista;8,83;;5,29;;130816 00:00;;;;548;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1284 + 324,0 m;1284 + 607,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268782;4092;;;15L60DO15;9,06;9,06;Linje;RPM_1308160821A_117A_E_1150_894;-;;;1;2013;8,18;2,0;;B;229.0;LHT;LHT;6,64;0,43;558,0;;0,09;;5,14;2.4;13L60DO13;11,75;283;spajan01;4,77;10,73;100;;160517 09:01;6,64;60;0,47;72.0;1,04;;10,73;;11,75;7,35;Nrt - Rps;;2015;Rail Wear varningslista;7,35;;8,18;;130816 00:00;;;;1096;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1258 + 795,0 m;1259 + 291,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268785;4092;;;10L60DO10;8,48;8,48;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;16.0;;1;1989;6,52;2,0;;B;529.0;LHT;900;5,91;2,39;-595,0;;0,0;;9,84;2.4;89L60DO89;10,73;489;spajan01;9,84;9,17;100;;160517 09:01;5,91;60;2,39;5.0;0,09;;9,17;;10,73;9,84;Kva - Ntv;;2010;Rail Wear varningslista;8,93;;6,52;;130816 00:00;;;;550;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1252 + 949,0 m;1253 + 258,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268794;4092;;;89L60DO89;6,47;6,47;Driftplats (nhsp);RPM_1308160821A_117A_E_1150_894;P-Ec;163.0;;1;2013;5,37;2,0;;B;65.0;900;LHT;3,45;1,36;-600,0;;0,05;;8,14;2.4;13L60DO13;8,14;300;spajan01;7,92;6,14;100;;160517 09:01;3,45;60;1,39;;2,07;;6,14;;7,39;7,92;Kva;;2010;Rail Wear varningslista;4,96;;5,37;;130816 00:00;;;;541;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1249 + 301,0 m;1249 + 784,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268796;4092;;;93L60DO93;5,94;5,94;Linje;RPM_1308160821A_117A_E_1150_894;-;231.0;;1;1993;4,84;2,0;;B;355.0;1100;1100;6,03;5,96;-695,0;;0,4;;6,65;2.4;93L60DO93;9,54;482;spajan01;6,43;8,45;100;;160517 09:01;6,03;60;6,16;;1,16;;8,45;;9,54;6,68;Pc - Kva;;1993;Rail Wear varningslista;6,68;;4,84;;130816 00:00;;;;534;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1251 + 2,0 m;1251 + 207,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268805;4092;;;93L60DO93;1,09;1,09;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;;;1;1993;0,8;2,0;;B;;1100;1100;3,52;3,78;-1200,0;;0,0;;4,13;2.4;93L60DO93;4,26;206;spajan01;4,13;3,91;100;;160517 09:01;3,78;60;3,78;;0,0;;3,91;;4,26;4,13;Pc - Kva;;1993;Rail Wear varningslista;3,8;;0,8;;130816 00:00;;;;1011;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1255 + 523,0 m;1255 + 867,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;130816 00:00;131016 00:00;2363268806;4092;;;10L60DO10;5,15;5,15;Linje;RPM_1308160821A_117A_E_1150_894;P-Ec;573.0;;1;2004;3,8;2,0;;B;2.0;LHT;LHT;3,33;2,71;-390,0;;0,02;;8,36;2.4;02L60?02;8,36;341;spajan01;8,36;5,23;100;;160517 09:01;3,33;60;2,72;;0,88;;5,23;;6,2;8,36;Kva - Ntv;;2010;Rail Wear varningslista;4,23;;3,8;;130816 00:00;;;;545;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1234 + 707,0 m;1234 + 981,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268818;5128;;;12L60DO12;12,43;12,43;Linje;RPM_1010151049A_117A_E_1150_890;-;2.0;;1;2012;10,72;2,0;;B2.5;171.0;LHT;LHT;5,41;4,91;420,0;;1,0;;6,44;2.4;12L60DO12;11,53;274;spajan01;5,73;10,77;100;;160519 18:43;5,41;60;5,41;44.0;2,67;;10,77;;11,53;6,07;Mk - Pc;;2012;Rail Wear varningslista;6,07;;10,72;;101015 00:00;;;;956;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1242 + 554,0 m;1242 + 564,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;120816 00:00;121016 00:00;2363268826;4457;;;00L60L00;0,36;0,36;Driftplats (ahsp);RPM_1208160945A_117A_E_1243_704;P-Ec;;;1;2000;0,34;1,0;;B;;1100;1100;1,23;1,35;-967,0;;0,0;;1,58;2.4;00L60L00;1,66;10;spajan01;1,58;1,4;100;;160518 02:56;1,35;60;1,35;;0,0;;1,4;;1,66;1,58;Pc;;2000;Rail Wear varningslista;1,5;;0,34;;120816 00:00;;;;27176;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1291 + 738,0 m;1292 + 0,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268827;5128;;;93L60DO93;1,18;1,18;Driftplats (nhsp);RPM_1010151049A_117A_E_1150_890;P-Ec;;;1;2014;0,84;2,0;;?;;1100;1100;0,12;0,19;504,0;;0,01;;0,92;2.4;93L60DO93;0,92;263;spajan01;0,87;0,54;100;;160519 18:43;0,19;60;0,19;;0,14;;0,54;;0,75;0,87;Rps;;2014;Rail Wear varningslista;0,26;;0,84;;101015 00:00;;;;38173;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1261 + 251,0 m;1261 + 586,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268828;5128;;;89L60DO89;3,63;3,63;Linje;RPM_1010151049A_117A_E_1150_890;;;;1;2010;2,62;2,0;;B;;900;LHT;1,34;0,22;620,0;;0,18;;4,49;2.4;10L60DO10;4,86;335;spajan01;4,03;2,66;100;;160519 18:43;1,34;60;0,31;;0,91;;2,66;;4,86;4,82;Kva - Ntv;;1989;Rail Wear varningslista;4,82;;2,62;;101015 00:00;;;;1038;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1262 + 436,0 m;1262 + 916,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268831;4566;;;14L60?;3,13;3,13;Linje;RPM_1204291110A_117A_E_1311_500;;;;1;1989;1,38;3,0;;B;;LHT;900;0,0;0,0;-1480,0;;0,07;;0,15;2.4;89L60DO89;1,56;469;spajan01;0,0;0,67;100;;160518 15:21;0,0;60;0,03;;0,3;;0,67;;1,56;0,0;Kva - Ntv;;2014;Rail Wear varningslista;0,0;;1,38;;120429 00:00;;;;553;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1304 + 404,0 m;1304 + 575,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268842;4566;;;87L60DO87;0,77;0,77;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;2007;0,68;2,0;;B2.5F;;900;1100;0,0;0,0;-1065,0;;0,05;;0,15;2.4;07L60DO07;0,38;171;spajan01;0,0;0,34;100;;160518 15:21;0,0;60;0,03;;0,3;;0,34;;0,38;0,0;Kaa - Gv;;1987;Rail Wear varningslista;0,0;;0,68;;120429 00:00;;;;1142;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1299 + 389,0 m;1299 + 427,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268852;4566;;;94L50DOMN;0,86;0,02;Driftplats (ahsp);RPM_1204291110A_117A_E_1311_500;Hey;1.0;;2;1994;0,18;0,0;;H;;800;800;2,83;3,63;4000,0;1.0;0,18;;11,56;2.4;94L50DOMN;11,56;38;spajan01;11,12;2,74;100;;160518 15:21;3,63;50;3,72;;0,86;;3,72;;2,85;11,12;Hrt;;1994;Rail Wear varningslista;3,39;;0,0;;120429 00:00;;;;36982;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1234 + 707,0 m;1234 + 981,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268865;4566;;;12L60DO12;12,72;12,72;Linje;RPM_1204291110A_117A_E_1311_500;-;;;1;2012;9,88;2,0;;B2.5;1.0;LHT;LHT;0,0;0,0;420,0;;0,59;;0,44;2.4;12L60DO12;6,36;274;spajan01;0,0;4,94;100;;160518 15:21;0,0;60;0,3;;0,87;;4,94;;6,36;0,0;Mk - Pc;;2012;Rail Wear varningslista;0,0;;9,88;;120429 00:00;;;;956;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1249 + 301,0 m;1249 + 784,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268868;4566;;;93L60DO93;3,93;3,93;Linje;RPM_1204291110A_117A_E_1311_500;-;;;1;1993;1,76;2,0;;B;;1100;1100;0,0;0,0;-695,0;;0,57;;0,45;2.4;93L60DO93;1,96;482;spajan01;0,0;0,88;100;;160518 15:21;0,0;60;0,29;;0,89;;0,88;;1,96;0,0;Pc - Kva;;1993;Rail Wear varningslista;0,0;;1,76;;120429 00:00;;;;534;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1258 + 795,0 m;1259 + 291,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268869;4566;;;10L60DO10;6,01;6,01;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;1989;3,35;2,0;;B;;LHT;900;0,0;0,0;-595,0;;0,02;;0,22;2.4;89L60DO89;3,0;489;spajan01;0,0;1,67;100;;160518 15:21;0,0;60;0,01;;0,43;;1,67;;3,0;0,0;Kva - Ntv;;2010;Rail Wear varningslista;0,0;;3,35;;120429 00:00;;;;550;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1277 + 279,0 m;1277 + 502,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268874;4566;;;13L60DO13;1,06;0,86;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;1993;;3,0;;B;;LHT;1100;;0,0;1055,0;;0,72;;0,53;2.4;93L60DO93;0,53;223;spajan01;0,0;;100;;160518 15:21;;60;0,36;;1,06;;;;0,43;0,0;Klv - Nrt;;2013;Rail Wear varningslista;0,0;;;;120429 00:00;;;;1086;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1269 + 987,0 m;1270 + 380,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268880;4566;;;09L60DO09;0,41;0,41;Linje;RPM_1204291110A_117A_E_1311_500;-;;;1;1989;;2,0;;B;;LHT;900;0,0;;-393,0;;;;0,1;2.4;89L60DO89;0,21;392;spajan01;0,0;0,08;100;;160518 15:21;;60;;;0,2;;;;0,21;0,0;Ntv - Klv;;2009;Rail Wear varningslista;0,0;;0,17;;120429 00:00;;;;566;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1243 + 108,0 m;1243 + 482,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268888;4566;;;93L60DO93;2,8;2,8;Driftplats (nhsp);RPM_1204291110A_117A_E_1311_500;-;;;1;2012;0,97;2,0;;B;;1100;LHT;0,0;0,0;-600,0;;0,43;;0,36;2.4;12L60DO12;1,4;373;spajan01;0,0;0,48;100;;160518 15:21;0,0;60;0,21;;0,73;;0,48;;1,4;0,0;Pc;;1993;Rail Wear varningslista;0,0;;0,97;;120429 00:00;;;;527;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1265 + 533,0 m;1265 + 878,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268896;5128;;;89L60DO89;6,84;6,84;Driftplats (nhsp);RPM_1010151049A_117A_E_1150_890;P-Ec;31.0;;1;1989;5,84;2,0;;B;6.0;900;900;2,25;0,56;470,0;;0,07;;7,06;2.4;89L60DO89;9,49;345;spajan01;7,06;5,17;100;;160519 18:43;2,25;60;0,6;;0,31;;5,17;;9,49;8,76;Ntv;;1989;Rail Wear varningslista;8,76;;5,84;;101015 00:00;;;;1051;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1302 + 95,0 m;1302 + 440,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268901;4566;;;07L60DO07;3,21;3,21;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;1987;0,5;3,0;;B2.5F;;1100;900B;0,0;0,0;925,0;;0,5;;0,34;2.4;87L60DO87;1,6;345;spajan01;0,0;0,22;100;;160518 15:21;0,0;60;0,25;;0,68;;0,25;;1,6;0,0;Hrt - Kaa;;2007;Rail Wear varningslista;0,0;;0,44;;120429 00:00;;;;602;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1282 + 730,0 m;1282 + 984,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;101015 00:00;101215 00:00;2363268902;5128;;;15L60DO15;9,65;9,65;Linje;RPM_1010151049A_117A_E_1150_890;-;;;1;2013;7,15;2,0;;B;116.0;LHT;LHT;4,03;3,35;540,0;;0,0;;4,51;2.4;13L60DO13;9,22;254;spajan01;4,51;7,61;100;;160519 18:43;4,03;60;3,35;;0,0;;7,61;;9,22;4,71;Nrt - Rps;;2015;Rail Wear varningslista;4,71;;7,15;;101015 00:00;;;;1093;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1285 + 229,0 m;1285 + 413,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268924;4566;;;93L60DO93;1,15;0,03;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;1993;0,7;2,0;;B;;1100;1100;0,0;0,0;1700,0;;0,7;;0,58;2.4;93L60DO93;0,58;184;spajan01;0,0;0,01;100;;160518 15:21;0,0;60;0,35;;1,15;;0,35;;0,01;0,0;Nrt - Rps;;1993;Rail Wear varningslista;0,0;;0,03;;120429 00:00;;;;1100;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1283 + 176,0 m;1283 + 524,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;120429 00:00;120629 00:00;2363268930;4566;;;93L60DO93;1,03;1,03;Linje;RPM_1204291110A_117A_E_1311_500;P-Ec;;;1;2013;0,41;2,0;;B;;1100;LHT;0,0;0,0;-503,0;;0,32;;0,31;2.4;13L60DO13;0,51;348;spajan01;0,0;0,2;100;;160518 15:21;0,0;60;0,16;;0,63;;0,2;;0,51;0,0;Nrt - Rps;;1993;Rail Wear varningslista;0,0;;0,41;;120429 00:00;;;;581;;;;;;;;;;;;;;;;;;;;;;;;;
