Bandel,Startläge,Slutläge,Spårnamn,Start Date,End Date,Day Age,Radie,Medel Spårvidd Cirkulärkurva,Mätning Spårvidd
111,"1531 + 113,0 m","1531 + 486,0 m",E,190915 08:48,191115 08:48,1871,-609,"5,6",SPL_1906280930A_111_E_1417_874
111,"1536 + 836,0 m","1537 + 372,0 m",E,190915 08:48,191115 08:48,1871,-589,15,SPL_1906281510A_111_E_1535_384
111,"1490 + 322,0 m","1490 + 767,0 m",E,190915 08:48,191115 08:48,1871,-1070,"9,4",SPL_1906280930A_111_E_1417_874
111,"1431 + 476,0 m","1432 + 160,0 m",E,190915 08:48,191115 08:48,1871,-680,"9,7",SPL_1906280930A_111_E_1417_874
111,"1535 + 341,0 m","1535 + 766,0 m",E,190915 08:48,191115 08:48,1871,-499,"10,1",SPL_1906281510A_111_E_1535_384
111,"1485 + 609,0 m","1485 + 855,0 m",E,190915 08:48,191115 08:48,1871,-714,14,SPL_1906280930A_111_E_1417_874
111,"1429 + 906,0 m","1430 + 325,0 m",E,190915 08:48,191115 08:48,1871,-754,"8,8",SPL_1906280930A_111_E_1417_874
111,"1456 + 771,0 m","1457 + 249,0 m",E,190915 08:48,191115 08:48,1871,-579,14,SPL_1906280930A_111_E_1417_874
111,"1519 + 967,97 m","1520 + 610,0 m",E,190915 08:48,191115 08:48,1871,-596,"11,9",SPL_1906280930A_111_E_1417_874
111,"1491 + 701,0 m","1492 + 419,0 m",E,190915 08:48,191115 08:48,1871,-596,"14,5",SPL_1906280930A_111_E_1417_874
111,"1424 + 965,0 m","1425 + 406,0 m",E,190915 08:48,191115 08:48,1871,-596,"13,1",SPL_1906280930A_111_E_1417_874
111,"1467 + 964,0 m","1468 + 513,0 m",E,190915 08:48,191115 08:48,1871,-2009,"3,9",SPL_1906280930A_111_E_1417_874
111,"1540 + 839,0 m","1541 + 21,0 m",E,190915 08:48,191115 08:48,1871,-466,"9,9",SPL_1906281510A_111_E_1535_384
111,"1433 + 754,0 m","1434 + 259,0 m",E,190915 08:48,191115 08:48,1871,-582,"12,5",SPL_1906280930A_111_E_1417_874
111,"1474 + 671,0 m","1475 + 84,0 m",E,190915 08:48,191115 08:48,1871,-986,"7,8",SPL_1906280930A_111_E_1417_874
111,"1466 + 42,96 m","1466 + 331,67 m",E,190915 08:48,191115 08:48,1871,-606,"13,2",SPL_1906280930A_111_E_1417_874
111,"1529 + 947,95 m","1530 + 225,0 m",E,190915 08:48,191115 08:48,1871,-3800,"6,2",SPL_1906280930A_111_E_1417_874
111,"1507 + 221,0 m","1507 + 719,0 m",E,190915 08:48,191115 08:48,1871,-1074,"10,1",SPL_1906280930A_111_E_1417_874
111,"1521 + 990,0 m","1522 + 181,0 m",E,190915 08:48,191115 08:48,1871,-751,"14,1",SPL_1906280930A_111_E_1417_874
111,"1479 + 282,0 m","1479 + 625,0 m",E,190915 08:48,191115 08:48,1871,-767,"7,8",SPL_1906280930A_111_E_1417_874
111,"1494 + 821,0 m","1495 + 287,29 m",E,190915 08:48,191115 08:48,1871,-970,"7,7",SPL_1906280930A_111_E_1417_874
111,"1510 + 50,0 m","1510 + 241,0 m",E,190915 08:48,191115 08:48,1871,-1058,"9,2",SPL_1906280930A_111_E_1417_874
111,"1515 + 89,0 m","1515 + 655,0 m",E,190915 08:48,191115 08:48,1871,-750,"11,3",SPL_1906280930A_111_E_1417_874
111,"1507 + 5,0 m","1507 + 196,0 m",E,190915 08:48,191115 08:48,1871,-1560,"7,2",SPL_1906280930A_111_E_1417_874
111,"1481 + 135,86 m","1481 + 392,61 m",E,190915 08:48,191115 08:48,1871,-580,"14,1",SPL_1906280930A_111_E_1417_874
111,"1518 + 752,25 m","1518 + 887,11 m",E,190915 08:48,191115 08:48,1871,-952,"10,6",SPL_1906280930A_111_E_1417_874
111,"1516 + 314,0 m","1517 + 39,0 m",E,190915 08:48,191115 08:48,1871,-600,"12,4",SPL_1906280930A_111_E_1417_874
111,"1534 + 252,0 m","1534 + 650,0 m",E,190915 08:48,191115 08:48,1871,-600,"12,5",SPL_1906280930A_111_E_1417_874
111,"1528 + 279,0 m","1529 + 121,12 m",E,190915 08:48,191115 08:48,1871,-600,"7,2",SPL_1906280930A_111_E_1417_874
111,"1464 + 46,0 m","1464 + 263,0 m",E,190915 08:48,191115 08:48,1871,-600,16,SPL_1906280930A_111_E_1417_874
111,"1466 + 800,2 m","1467 + 75,0 m",E,190915 08:48,191115 08:48,1871,-583,14,SPL_1906280930A_111_E_1417_874
111,"1480 + 496,0 m","1480 + 786,0 m",E,190915 08:48,191115 08:48,1871,-586,"14,5",SPL_1906280930A_111_E_1417_874
111,"1486 + 964,0 m","1487 + 341,0 m",E,190915 08:48,191115 08:48,1871,-586,"13,3",SPL_1906280930A_111_E_1417_874
111,"1451 + 547,0 m","1451 + 873,0 m",E,190915 08:48,191115 08:48,1871,-600,"12,8",SPL_1906280930A_111_E_1417_874
111,"1495 + 860,86 m","1496 + 409,0 m",E,190915 08:48,191115 08:48,1871,-581,"5,2",SPL_1906280930A_111_E_1417_874
111,"1458 + 744,0 m","1459 + 180,82 m",E,190915 08:48,191115 08:48,1871,-581,"13,5",SPL_1906280930A_111_E_1417_874
111,"1439 + 431,0 m","1439 + 957,0 m",E,190915 08:48,191115 08:48,1871,-581,"12,7",SPL_1906280930A_111_E_1417_874
111,"1501 + 611,0 m","1501 + 897,0 m",E,190915 08:48,191115 08:48,1871,-2608,"4,8",SPL_1906280930A_111_E_1417_874
111,"1497 + 240,76 m","1497 + 851,15 m",E,190915 08:48,191115 08:48,1871,-693,"15,4",SPL_1906280930A_111_E_1417_874
111,"1517 + 713,0 m","1518 + 154,85 m",E,190915 08:48,191115 08:48,1871,-595,"7,5",SPL_1906280930A_111_E_1417_874
111,"1468 + 821,0 m","1469 + 156,0 m",E,190915 08:48,191115 08:48,1871,-760,"9,8",SPL_1906280930A_111_E_1417_874
111,"1525 + 149,0 m","1525 + 326,0 m",E,190915 08:48,191115 08:48,1871,-1150,7,SPL_1906280930A_111_E_1417_874
111,"1429 + 19,0 m","1429 + 361,0 m",E,190915 08:48,191115 08:48,1871,-588,"12,2",SPL_1906280930A_111_E_1417_874
111,"1541 + 21,0 m","1541 + 235,0 m",E,190915 08:48,191115 08:48,1871,-508,"9,6",SPL_1906281510A_111_E_1535_384
111,"1452 + 161,84 m","1452 + 702,3 m",E,190915 08:48,191115 08:48,1871,-588,"13,1",SPL_1906280930A_111_E_1417_874
111,"1504 + 134,0 m","1504 + 600,0 m",E,190915 08:48,191115 08:48,1871,-595,"14,9",SPL_1906280930A_111_E_1417_874
111,"1426 + 658,0 m","1427 + 77,0 m",E,190915 08:48,191115 08:48,1871,-7300,"1,7",SPL_1906280930A_111_E_1417_874
111,"1449 + 855,0 m","1450 + 250,0 m",E,190915 08:48,191115 08:48,1871,-1935,"5,1",SPL_1906280930A_111_E_1417_874
111,"1525 + 574,0 m","1525 + 841,0 m",E,190915 08:48,191115 08:48,1871,-491,"18,1",SPL_1906280930A_111_E_1417_874
111,"1526 + 175,0 m","1526 + 323,0 m",E,190915 08:48,191115 08:48,1871,-1066,"9,3",SPL_1906280930A_111_E_1417_874
111,"1542 + 184,0 m","1542 + 321,0 m",E,190915 08:48,191115 08:48,1871,-675,4,SPL_1906281510A_111_E_1535_384
111,"1428 + 23,0 m","1428 + 561,0 m",E,190915 08:48,191115 08:48,1871,-587,"12,7",SPL_1906280930A_111_E_1417_874
111,"1473 + 825,0 m","1474 + 251,0 m",E,190915 08:48,191115 08:48,1871,-2512,"5,4",SPL_1906280930A_111_E_1417_874
111,"1457 + 249,0 m","1457 + 276,0 m",E,190915 08:48,191115 08:48,1871,-3450,"5,8",SPL_1906280930A_111_E_1417_874
111,"1540 + 4,0 m","1540 + 576,0 m",E,190915 08:48,191115 08:48,1871,"-497,5","11,3",SPL_1906281510A_111_E_1535_384
111,"1511 + 143,0 m","1511 + 401,0 m",E,190915 08:48,191115 08:48,1871,-598,"11,2",SPL_1906280930A_111_E_1417_874
111,"1457 + 276,0 m","1457 + 716,0 m",E,190915 08:48,191115 08:48,1871,-598,13,SPL_1906280930A_111_E_1417_874
111,"1425 + 756,0 m","1426 + 75,0 m",E,190915 08:48,191115 08:48,1871,-578,"12,9",SPL_1906280930A_111_E_1417_874
111,"1447 + 738,0 m","1448 + 208,0 m",E,190915 08:48,191115 08:48,1871,-1504,"4,6",SPL_1906280930A_111_E_1417_874
111,"1521 + 9,0 m","1521 + 612,0 m",E,190915 08:48,191115 08:48,1871,-594,"5,8",SPL_1906280930A_111_E_1417_874
111,"1484 + 172,17 m","1484 + 640,64 m",E,190915 08:48,191115 08:48,1871,-594,"14,3",SPL_1906280930A_111_E_1417_874
111,"1457 + 716,0 m","1458 + 36,0 m",E,190915 08:48,191115 08:48,1871,-594,"13,2",SPL_1906280930A_111_E_1417_874
111,"1481 + 629,37 m","1481 + 910,09 m",E,190915 08:48,191115 08:48,1871,-593,13,SPL_1906280930A_111_E_1417_874
111,"1462 + 748,75 m","1463 + 576,0 m",E,190915 08:48,191115 08:48,1871,-593,"15,5",SPL_1906280930A_111_E_1417_874
111,"1458 + 36,0 m","1458 + 316,0 m",E,190915 08:48,191115 08:48,1871,-593,"13,4",SPL_1906280930A_111_E_1417_874
111,"1474 + 251,0 m","1474 + 514,0 m",E,190915 08:48,191115 08:48,1871,-690,"11,9",SPL_1906280930A_111_E_1417_874
111,"1535 + 147,0 m","1535 + 175,0 m",2,190915 11:42,191115 11:42,1871,1610,"4,4",SPL_1905131119A_111_E_1533_29
111,"1535 + 241,0 m","1535 + 298,0 m",2,190915 11:42,191115 11:42,1871,760,"8,5",SPL_1905131119A_111_E_1533_29
111,"1535 + 870,0 m","1536 + 259,0 m",E,190915 11:42,191115 11:42,1871,589,"6,9",SPL_1906281510A_111_E_1535_384
111,"1535 + 341,0 m","1535 + 766,0 m",E,190915 11:42,191115 11:42,1871,-499,"10,1",SPL_1906281510A_111_E_1535_384
111,"1534 + 461,0 m","1534 + 485,0 m",2,190915 11:42,191115 11:42,1871,-600,"7,8",SPL_1905131119A_111_E_1533_29
111,"1534 + 252,0 m","1534 + 650,0 m",E,190915 11:42,191115 11:42,1871,-600,"12,5",SPL_1906280930A_111_E_1417_874
111,"1535 + 326,0 m","1535 + 340,0 m",2,190915 11:42,191115 11:42,1871,-760,"1,8",SPL_1905131119A_111_E_1533_29
111,"1534 + 524,0 m","1534 + 648,0 m",2,190915 11:42,191115 11:42,1871,-595,10,SPL_1905131119A_111_E_1533_29
111,"1534 + 648,0 m","1534 + 903,0 m",2,190915 11:42,191115 11:42,1871,-2516,"3,6",SPL_1905131119A_111_E_1533_29
111,"1524 + 105,0 m","1524 + 320,0 m",2,190915 12:35,191115 12:35,1871,825,"2,3",SPL_1905131111A_111_E_1523_275
111,"1524 + 783,0 m","1524 + 833,0 m",2,190915 12:35,191115 12:35,1871,760,"2,1",SPL_1905131111A_111_E_1523_275
111,"1524 + 359,0 m","1524 + 444,0 m",2,190915 12:35,191115 12:35,1871,760,"1,2",SPL_1905131111A_111_E_1523_275
111,"1523 + 529,0 m","1523 + 805,0 m",E,190915 12:35,191115 12:35,1871,595,"16,9",SPL_1906280930A_111_E_1417_874
111,"1523 + 938,0 m","1524 + 105,0 m",2,190915 12:35,191115 12:35,1871,-760,"4,6",SPL_1905131111A_111_E_1523_275
111,"1514 + 918,0 m","1514 + 943,0 m",2,190915 12:43,191115 12:43,1871,760,"4,2",SPL_1905131103A_111_E_1514_731
111,"1514 + 461,0 m","1514 + 889,0 m",E,190915 12:43,191115 12:43,1871,584,"9,4",SPL_1906280930A_111_E_1417_874
111,"1515 + 953,0 m","1516 + 314,0 m",E,190915 12:43,191115 12:43,1871,591,"6,6",SPL_1906280930A_111_E_1417_874
111,"1515 + 115,0 m","1515 + 630,0 m",2,190915 12:43,191115 12:43,1871,-750,"13,6",SPL_1905131103A_111_E_1514_731
111,"1514 + 961,0 m","1515 + 13,0 m",2,190915 12:43,191115 12:43,1871,-760,8,SPL_1905131103A_111_E_1514_731
111,"1515 + 765,0 m","1515 + 946,0 m",2,190915 12:43,191115 12:43,1871,-675,"13,1",SPL_1905131103A_111_E_1514_731
111,"1515 + 959,0 m","1515 + 987,4 m",2,190915 12:43,191115 12:43,1871,469,,
111,"1516 + 314,0 m","1517 + 39,0 m",E,190915 12:43,191115 12:43,1871,-600,"12,4",SPL_1906280930A_111_E_1417_874
111,"1506 + 364,0 m","1506 + 393,0 m",1,190915 12:51,191115 12:51,1871,760,"3,2",SPL_1905131054A_111_E_1505_62
111,"1505 + 466,0 m","1505 + 491,0 m",1,190915 12:51,191115 12:51,1871,760,"5,1",SPL_1905131054A_111_E_1505_62
111,"1505 + 508,0 m","1505 + 559,0 m",1,190915 12:51,191115 12:51,1871,-760,"3,8",SPL_1905131054A_111_E_1505_62
111,"1506 + 300,0 m","1506 + 351,0 m",1,190915 12:51,191115 12:51,1871,-760,"4,3",SPL_1905131054A_111_E_1505_62
111,"1504 + 600,0 m","1505 + 328,0 m",E,190915 12:51,191115 12:51,1871,592,"14,9",SPL_1906280930A_111_E_1417_874
111,"1494 + 924,0 m","1494 + 949,0 m",2,190915 13:06,191115 13:06,1871,"3510,5","1,5",SPL_1905131045A_111_E_1494_450
111,"1495 + 805,81 m","1495 + 821,22 m",2,190915 13:06,191115 13:06,1871,300,"4,3",SPL_1905131045A_111_E_1494_450
111,"1494 + 962,0 m","1495 + 51,05 m",2,190915 13:06,191115 13:06,1871,-530,"11,5",SPL_1905131045A_111_E_1494_450
111,"1495 + 758,76 m","1495 + 792,79 m",2,190915 13:06,191115 13:06,1871,-300,"9,8",SPL_1905131045A_111_E_1494_450
111,"1494 + 949,0 m","1494 + 962,0 m",2,190915 13:06,191115 13:06,1871,-970,"3,4",SPL_1905131045A_111_E_1494_450
111,"1495 + 51,05 m","1495 + 288,29 m",2,190915 13:06,191115 13:06,1871,-970,"6,1",SPL_1905131045A_111_E_1494_450
111,"1495 + 860,86 m","1496 + 409,0 m",E,190915 13:06,191115 13:06,1871,-581,"5,2",SPL_1906280930A_111_E_1417_874
111,"1494 + 821,0 m","1495 + 287,29 m",E,190915 13:06,191115 13:06,1871,-970,"7,7",SPL_1906280930A_111_E_1417_874
111,"1483 + 157,0 m","1483 + 178,0 m",3,190915 13:13,191115 13:13,1871,22000,"1,4",SPL_1905131037A_111_E_1482_129
111,"1482 + 587,0 m","1483 + 122,0 m",3,190915 13:13,191115 13:13,1871,"2464,5","1,1",SPL_1905131037A_111_E_1482_129
111,"1482 + 485,5 m","1482 + 511,0 m",3,190915 13:13,191115 13:13,1871,760,"4,4",SPL_1905131037A_111_E_1482_129
111,"1483 + 714,0 m","1484 + 172,17 m",E,190915 13:13,191115 13:13,1871,580,"14,2",SPL_1906280930A_111_E_1417_874
111,"1482 + 523,0 m","1482 + 587,0 m",3,190915 13:13,191115 13:13,1871,-902,"4,4",SPL_1905131037A_111_E_1482_129
111,"1473 + 603,0 m","1473 + 650,0 m",2,190915 13:23,191115 13:23,1871,950,4,SPL_1905130956A_111_E_1473_139
111,"1474 + 443,0 m","1474 + 483,0 m",2,190915 13:23,191115 13:23,1871,760,"6,7",SPL_1905130956A_111_E_1473_139
111,"1473 + 598,0 m","1473 + 603,0 m",2,190915 13:23,191115 13:23,1871,-787,4,SPL_1905130956A_111_E_1473_139
111,"1473 + 311,0 m","1473 + 825,0 m",E,190915 13:23,191115 13:23,1871,-787,"8,6",SPL_1906280930A_111_E_1417_874
111,"1474 + 249,0 m","1474 + 443,0 m",2,190915 13:23,191115 13:23,1871,-685,"8,6",SPL_1905130956A_111_E_1473_139
111,"1473 + 831,0 m","1474 + 249,0 m",2,190915 13:23,191115 13:23,1871,-2495,3,SPL_1905130956A_111_E_1473_139
111,"1473 + 650,0 m","1473 + 831,0 m",2,190915 13:23,191115 13:23,1871,-782,"4,1",SPL_1905130956A_111_E_1473_139
111,"1474 + 671,0 m","1475 + 84,0 m",E,190915 13:23,191115 13:23,1871,-986,"7,8",SPL_1906280930A_111_E_1417_874
111,"1463 + 695,0 m","1464 + 9,0 m",2,190915 13:30,191115 13:30,1871,621,7,SPL_1905130947A_111_E_1463_47
111,"1464 + 429,0 m","1464 + 494,0 m",2,190915 13:30,191115 13:30,1871,820,"5,9",SPL_1905130947A_111_E_1463_47
111,"1464 + 494,0 m","1464 + 522,0 m",2,190915 13:30,191115 13:30,1871,"394,43","5,9",SPL_1905130947A_111_E_1463_47
111,"1463 + 600,4 m","1463 + 626,0 m",2,190915 13:30,191115 13:30,1871,760,"4,1",SPL_1905130947A_111_E_1463_47
111,"1464 + 315,0 m","1464 + 376,0 m",2,190915 13:30,191115 13:30,1871,760,"6,2",SPL_1905130947A_111_E_1463_47
111,"1464 + 623,0 m","1464 + 934,0 m",E,190915 13:30,191115 13:30,1871,687,"11,8",SPL_1906280930A_111_E_1417_874
111,"1464 + 287,0 m","1464 + 623,0 m",E,190915 13:30,191115 13:30,1871,820,"7,7",SPL_1906280930A_111_E_1417_874
111,"1464 + 934,0 m","1465 + 307,0 m",E,190915 13:30,191115 13:30,1871,-725,"12,3",SPL_1906280930A_111_E_1417_874
111,"1464 + 55,0 m","1464 + 245,0 m",2,190915 13:30,191115 13:30,1871,"-604,5","6,8",SPL_1905130947A_111_E_1463_47
111,"1462 + 748,75 m","1463 + 576,0 m",E,190915 13:30,191115 13:30,1871,-593,"15,5",SPL_1906280930A_111_E_1417_874
111,"1454 + 125,0 m","1454 + 678,0 m",E,190915 13:38,191115 13:38,1871,595,"14,1",SPL_1906280930A_111_E_1417_874
111,"1452 + 945,05 m","1453 + 335,34 m",E,190915 13:38,191115 13:38,1871,2200,"3,7",SPL_1906280930A_111_E_1417_874
111,"1453 + 250,25 m","1453 + 337,34 m",2,190915 13:38,191115 13:38,1871,2195,"3,2",SPL_1905130939A_111_E_1452_673
111,"1453 + 181,18 m","1453 + 198,2 m",2,190915 13:38,191115 13:38,1871,2200,"5,4",SPL_1905130939A_111_E_1452_673
111,"1453 + 704,7 m","1453 + 968,97 m",2,190915 13:38,191115 13:38,1871,"704,2000122","3,1",SPL_1905130939A_111_E_1452_673
111,"1453 + 968,97 m","1454 + 4,0 m",2,190915 13:38,191115 13:38,1871,-325,"8,7",SPL_1905130939A_111_E_1452_673
111,"1453 + 198,2 m","1453 + 250,25 m",2,190915 13:38,191115 13:38,1871,-1200,"4,8",SPL_1905130939A_111_E_1452_673
111,"1452 + 161,84 m","1452 + 702,3 m",E,190915 13:38,191115 13:38,1871,-588,"13,1",SPL_1906280930A_111_E_1417_874
111,"1443 + 75,0 m","1443 + 588,0 m",E,190915 13:48,191115 13:48,1871,1465,"4,7",SPL_1906280930A_111_E_1417_874
111,"1444 + 634,0 m","1444 + 985,0 m",E,190915 13:48,191115 13:48,1871,-1036,"5,8",SPL_1906280930A_111_E_1417_874
111,"1445 + 248,75 m","1445 + 705,29 m",E,190915 13:48,191115 13:48,1871,1900,"4,1",SPL_1906280930A_111_E_1417_874
111,"1434 + 377,0 m","1434 + 410,0 m",2,190915 14:07,191115 14:07,1871,300,"18,2",SPL_1905130904A_111_E_1433_5
111,"1433 + 556,0 m","1433 + 590,0 m",2,190915 14:07,191115 14:07,1871,300,"14,9",SPL_1905130904A_111_E_1433_5
111,"1434 + 453,0 m","1434 + 926,0 m",E,190915 14:07,191115 14:07,1871,587,"14,8",SPL_1906280930A_111_E_1417_874
111,"1435 + 23,0 m","1435 + 396,0 m",E,190915 14:07,191115 14:07,1871,756,"10,6",SPL_1906280930A_111_E_1417_874
111,"1433 + 751,0 m","1434 + 257,0 m",2,190915 14:07,191115 14:07,1871,-580,"10,3",SPL_1905130904A_111_E_1433_5
111,"1424 + 178,0 m","1424 + 497,0 m",E,190915 14:16,191115 14:16,1871,1755,"4,3",SPL_1906280930A_111_E_1417_874
111,"1434 + 377,0 m","1434 + 410,0 m",2,190925 08:57,191125 08:57,1861,300,"15,7",SPL_1909151407A_111_E_1435_484
111,"1433 + 556,0 m","1433 + 590,0 m",2,190925 08:57,191125 08:57,1861,300,"14,1",SPL_1909151407A_111_E_1435_484
111,"1443 + 781,0 m","1444 + 224,0 m",2,190925 08:57,191125 08:57,1861,1550,"3,5",SPL_1905130915A_111_E_1443_50
111,"1444 + 515,0 m","1444 + 540,7 m",2,190925 08:57,191125 08:57,1861,760,"1,4",SPL_1905131337A_111_E_1445_319
111,"1443 + 666,0 m","1443 + 717,0 m",2,190925 08:57,191125 08:57,1861,760,"4,2",SPL_1905130915A_111_E_1443_50
111,"1425 + 443,0 m","1425 + 756,0 m",E,190925 08:57,191125 08:57,1861,603,"12,9",SPL_1909150848A_111_E_1417_874
111,"1419 + 677,0 m","1420 + 19,0 m",E,190925 08:57,191125 08:57,1861,1440,"4,8",SPL_1909150848A_111_E_1417_874
111,"1435 + 949,0 m","1436 + 313,0 m",E,190925 08:57,191125 08:57,1861,954,"7,7",SPL_1909150848A_111_E_1417_874
111,"1430 + 621,0 m","1431 + 287,0 m",E,190925 08:57,191125 08:57,1861,581,"13,9",SPL_1909150848A_111_E_1417_874
111,"1427 + 552,0 m","1428 + 23,0 m",E,190925 08:57,191125 08:57,1861,776,"8,1",SPL_1909150848A_111_E_1417_874
111,"1434 + 453,0 m","1434 + 926,0 m",E,190925 08:57,191125 08:57,1861,587,"15,6",SPL_1909151407A_111_E_1435_484
111,"1429 + 361,0 m","1429 + 814,0 m",E,190925 08:57,191125 08:57,1861,579,"12,1",SPL_1909150848A_111_E_1417_874
111,"1420 + 993,0 m","1421 + 243,0 m",E,190925 08:57,191125 08:57,1861,1545,"3,2",SPL_1909150848A_111_E_1417_874
111,"1441 + 84,0 m","1441 + 474,0 m",E,190925 08:57,191125 08:57,1861,1948,"4,8",SPL_1909150848A_111_E_1417_874
111,"1428 + 561,0 m","1429 + 19,0 m",E,190925 08:57,191125 08:57,1861,593,"12,7",SPL_1909150848A_111_E_1417_874
111,"1436 + 946,0 m","1436 + 981,0 m",E,190925 08:57,191125 08:57,1861,99999,"2,3",SPL_1909150848A_111_E_1417_874
111,"1438 + 238,0 m","1439 + 284,0 m",E,190925 08:57,191125 08:57,1861,899,"7,9",SPL_1909150848A_111_E_1417_874
111,"1435 + 23,0 m","1435 + 396,0 m",E,190925 08:57,191125 08:57,1861,756,"11,4",SPL_1909151407A_111_E_1435_484
111,"1417 + 874,0 m","1418 + 464,0 m",E,190925 08:57,191125 08:57,1861,1468,"4,4",SPL_1909150848A_111_E_1417_874
111,"1424 + 178,0 m","1424 + 497,0 m",E,190925 08:57,191125 08:57,1861,1755,"4,8",SPL_1909151416A_111_E_1424_516
111,"1443 + 75,0 m","1443 + 588,0 m",E,190925 08:57,191125 08:57,1861,1465,0,SPL_1909151348A_111_E_1445_308
111,"1441 + 709,0 m","1442 + 14,0 m",E,190925 08:57,191125 08:57,1861,946,7,SPL_1909150848A_111_E_1417_874
111,"1441 + 474,0 m","1441 + 709,0 m",E,190925 08:57,191125 08:57,1861,-1600,"4,4",SPL_1909150848A_111_E_1417_874
111,"1418 + 588,0 m","1419 + 4,0 m",E,190925 08:57,191125 08:57,1861,-759,"7,5",SPL_1909150848A_111_E_1417_874
111,"1442 + 14,0 m","1442 + 527,0 m",E,190925 08:57,191125 08:57,1861,-1183,6,SPL_1909150848A_111_E_1417_874
111,"1420 + 197,0 m","1420 + 710,0 m",E,190925 08:57,191125 08:57,1861,-2045,"3,1",SPL_1909150848A_111_E_1417_874
111,"1432 + 558,0 m","1432 + 880,0 m",E,190925 08:57,191125 08:57,1861,-665,"9,8",SPL_1909150848A_111_E_1417_874
111,"1431 + 476,0 m","1432 + 160,0 m",E,190925 08:57,191125 08:57,1861,-680,"9,5",SPL_1909150848A_111_E_1417_874
111,"1429 + 906,0 m","1430 + 325,0 m",E,190925 08:57,191125 08:57,1861,-754,"8,7",SPL_1909150848A_111_E_1417_874
111,"1433 + 751,0 m","1434 + 257,0 m",2,190925 08:57,191125 08:57,1861,-580,"8,2",SPL_1909151407A_111_E_1435_484
111,"1424 + 965,0 m","1425 + 406,0 m",E,190925 08:57,191125 08:57,1861,-596,"12,8",SPL_1909150848A_111_E_1417_874
111,"1439 + 431,0 m","1439 + 957,0 m",E,190925 08:57,191125 08:57,1861,-581,"12,4",SPL_1909150848A_111_E_1417_874
111,"1429 + 19,0 m","1429 + 361,0 m",E,190925 08:57,191125 08:57,1861,-588,"11,8",SPL_1909150848A_111_E_1417_874
111,"1426 + 658,0 m","1427 + 77,0 m",E,190925 08:57,191125 08:57,1861,-7300,"1,6",SPL_1909150848A_111_E_1417_874
111,"1428 + 23,0 m","1428 + 561,0 m",E,190925 08:57,191125 08:57,1861,-587,"12,3",SPL_1909150848A_111_E_1417_874
111,"1425 + 756,0 m","1426 + 75,0 m",E,190925 08:57,191125 08:57,1861,-578,"12,3",SPL_1909150848A_111_E_1417_874
111,"1443 + 588,0 m","1443 + 612,0 m",2,190925 08:57,191125 08:57,1861,760,,
111,"1522 + 480,0 m","1522 + 624,0 m",E,190925 11:21,191125 11:21,1861,1098,"10,2",SPL_1909150848A_111_E_1417_874
111,"1532 + 815,0 m","1533 + 404,0 m",E,190925 11:21,191125 11:21,1861,494,"17,1",SPL_1909150848A_111_E_1417_874
111,"1517 + 411,0 m","1517 + 504,0 m",E,190925 11:21,191125 11:21,1861,1460,"4,8",SPL_1909150848A_111_E_1417_874
111,"1517 + 39,0 m","1517 + 200,0 m",E,190925 11:21,191125 11:21,1861,"638,5","6,4",SPL_1909150848A_111_E_1417_874
111,"1526 + 323,0 m","1526 + 519,0 m",E,190925 11:21,191125 11:21,1861,680,"11,7",SPL_1909150848A_111_E_1417_874
111,"1535 + 91,0 m","1535 + 245,0 m",E,190925 11:21,191125 11:21,1861,4800,4,SPL_1909150848A_111_E_1417_874
111,"1533 + 603,0 m","1534 + 24,0 m",E,190925 11:21,191125 11:21,1861,500,"16,8",SPL_1909150848A_111_E_1417_874
111,"1535 + 870,0 m","1536 + 259,0 m",E,190925 11:21,191125 11:21,1861,589,"8,8",SPL_1909151142A_111_E_1536_791
111,"1522 + 210,0 m","1522 + 480,0 m",E,190925 11:21,191125 11:21,1861,634,"12,8",SPL_1909150848A_111_E_1417_874
111,"1510 + 970,0 m","1511 + 143,0 m",E,190925 11:21,191125 11:21,1861,759,"12,8",SPL_1909150848A_111_E_1417_874
111,"1518 + 154,85 m","1518 + 307,69 m",E,190925 11:21,191125 11:21,1861,896,"12,9",SPL_1909150848A_111_E_1417_874
111,"1522 + 999,0 m","1523 + 243,0 m",E,190925 11:21,191125 11:21,1861,675,"11,7",SPL_1909150848A_111_E_1417_874
111,"1526 + 908,0 m","1527 + 204,8 m",E,190925 11:21,191125 11:21,1861,1052,"8,9",SPL_1909150848A_111_E_1417_874
111,"1526 + 657,0 m","1526 + 853,0 m",E,190925 11:21,191125 11:21,1861,2015,"5,7",SPL_1909150848A_111_E_1417_874
111,"1510 + 567,0 m","1510 + 791,0 m",E,190925 11:21,191125 11:21,1861,670,14,SPL_1909150848A_111_E_1417_874
111,"1519 + 426,43 m","1519 + 749,75 m",E,190925 11:21,191125 11:21,1861,593,"16,5",SPL_1909150848A_111_E_1417_874
111,"1509 + 775,0 m","1510 + 50,0 m",E,190925 11:21,191125 11:21,1861,610,17,SPL_1909150848A_111_E_1417_874
111,"1529 + 121,12 m","1529 + 585,58 m",E,190925 11:21,191125 11:21,1861,598,"19,4",SPL_1909150848A_111_E_1417_874
111,"1513 + 580,56 m","1513 + 942,91 m",E,190925 11:21,191125 11:21,1861,615,"12,2",SPL_1909150848A_111_E_1417_874
111,"1530 + 721,0 m","1531 + 113,0 m",E,190925 11:21,191125 11:21,1861,590,"9,6",SPL_1909150848A_111_E_1417_874
